;Y_UTM;X_UTM;ZoneNumber;ZoneLetter;Latitude;Longitude;past_mer;Y;X;SiO2;TiO2;Al2O3;Fe2O3;FeO;MnO;MgO;CaO;Na2O;K2O;P2O5;l.i.;oth;sum;hs;time;Fe-number;Mali;molmass_Al2O3;molmass_CaO;molmass_P2O5;molmass_Na2O;molmass_K2O;moles_Al2O3;moles_CaO;moles_P2O5;moles_Na2O;moles_K2O;ASI;classificated
3964;651423,112;5948257,679;49;U;"53°39'40.0""";"113°17'30.0""";;53,66111111;113,2916667;64,74358974;0,751201923;16,87700321;1,913060897;1,652644231;0,080128205;0,590945513;1,231971154;3,876201923;7,602163462;0,110176282;0,370592949;0,200320513;100;0,01;Tr;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,165525728;0,021968102;0,000776217;0,06253956;0,080702372;peraluminous;magnesian/alkalic/peraluminous
3965;363534,6414;6731969,685;54;V;"60°42'0.0""";"138°30'0.0""";;60,7;138,5;64,80850211;0,671746541;14,99899739;1,002606778;3,138159214;0,080208542;2,055343894;4,241026669;4,431521957;3,078002807;0,36093844;1,122919591;0,010026068;100;0,07;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,147106683;0,075624584;0,002542894;0,071499225;0,032675189;metaluminous;magnesian/calc-alkalic/metaluminous
3966;399458,5747;7425805,305;57;W;"66°56'0.0""";"156°42'0.0""";;66,93333333;156,7;64,48458238;0,828260653;16,56521305;2,943817982;1,935934537;0,039916176;1,636563217;4,77996208;3,392874963;1,327212853;0,089811396;1,965871669;0,009979044;100;0,01;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,162467762;0,085234702;0,000632742;0,054741448;0,014089308;peraluminous;magnesian/calcic/peraluminous
3967;402444,9167;7053942,182;57;V;"63°36'0.0""";"157°2'0.0""";;63,6;157,0333333;64,58770615;0,51974013;15,992004;3,328335832;1,829085457;0,07996002;1,729135432;4,267866067;3,458270865;3,39830085;0,15992004;0,63968016;0,009995002;100;0,14;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,156845861;0,076103175;0,001126674;0,055796561;0,036075381;metaluminous;magnesian/calc-alkalic/metaluminous
3968;392058,2106;7366582,785;54;W;"66°24'0.0""";"138°35'0.0""";;66,4;138,5833333;64,78195489;0,581453634;15,9197995;0,571428571;4,120300752;0,070175439;2,255639098;3,157894737;3,54887218;3,278195489;0,15037594;1,553884712;0,010025063;100;0,24;J-K;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,156137696;0,056310534;0,001059433;0,057258344;0,034800377;peraluminous;magnesian/calc-alkalic/peraluminous
3969;621800,6108;6144699,206;50;U;"55°26'0.0""";"118°55'30.0""";;55,43333333;118,925;65,00352077;0,382255306;14,43516749;1,156825269;2,45448144;0,050296751;2,41424404;4,929081581;4,677597827;2,615431043;0,181068303;1,689970828;0,01005935;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,14157677;0,087893751;0,001275668;0,075469471;0,027764661;metaluminous;magnesian/calc-alkalic/metaluminous
3970;492390,957;7561457,638;58;W;"68°10'0.0""";"164°49'0.0""";;68,16666667;164,8166667;64,47460333;0,538868376;16,86458437;1,766290789;2,574593354;0,069853308;2,394970562;4,670192596;5,019459136;0,987925357;0,159664704;0,459036024;0,019958088;100;0,07;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,165403927;0,083277329;0,001124875;0,080985143;0,01048753;metaluminous;magnesian/calcic/metaluminous
3971;389739,2359;7245816,755;2;W;"65°19'0.0""";"173°22'0.0""WW";W;65,31666667;-173,3666667;64,75541299;0,591419407;16,00842021;0,962309543;3,698877306;0,060144346;1,333199679;3,518444266;3,568564555;3,859262229;0,200481155;1,383319968;0,060144346;100;0,18;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,157006867;0,062739734;0,001412436;0,057576066;0,040968813;metaluminous;magnesian/calc-alkalic/metaluminous
3972;505447,1763;5996505,388;53;U;"54°7'0.0""";"135°5'0.0""";;54,11666667;135,0833333;64,80088274;0,511585916;16,85224195;1,193700471;2,909017956;0,100310964;2,628147256;4,714615307;3,169826462;2,537867389;0,170528639;0,401243856;0,010031096;100;0,01;K2-Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,165282875;0,08406946;0,001201414;0,051142731;0,026941267;peraluminous;magnesian/calcic/peraluminous
3973;535819,9063;5036531,023;53;T;"45°28'53.0""";"135°27'30.0""";;45,48138889;135,4583333;64,12547151;0,099265436;16,23982529;1,74707167;2,203692674;3,305539011;5,96585269;2,551121699;2,134206869;0,198530872;0,009926544;1,409569188;0,009926544;100;0,15;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,159276435;0,045490758;6,99348E-05;0,034433799;0,002107546;peraluminous;magnesian/calcic/peraluminous
3974;479317,4202;7728791,639;59;W;"69°40'0.0""";"170°28'0.0""";;69,66666667;170,4666667;64,30064709;0,597312096;16,21702339;1,672473868;3,753111;0,029865605;1,991040319;2,906918865;2,986560478;4,599303136;0,238924838;0,617222499;0,089596814;100;0,08;K2;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,159052799;0,051835215;0,001683281;0,048185874;0,048824874;peraluminous;magnesian/alkali-calcic/peraluminous
3975;331050,6668;5236908,87;54;T;"47°15'50.0""";"138°46'0.0""";;47,26388889;138,7666667;64,1501937;0,417204728;17,68153372;2,821098639;1,62908513;0,079467567;0,516539187;1,350948644;3,546240191;7,191814841;0,009933446;0,596006755;0,009933446;100;0,19;K2;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,173416376;0,024089669;6,99834E-05;0,057215879;0,07634623;peraluminous;ferroan/alkalic/peraluminous
3976;419912,9741;6884410,629;54;V;"62°5'0.0""";"139°28'0.0""";;62,08333333;139,4666667;64,77432297;0,441323972;16,50952859;1,003009027;3,741223671;0,060180542;1,073219659;3,650952859;3,911735206;3,35005015;0,100300903;1,374122367;0,01003009;100;0,36;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,161921622;0,065102583;0,000706643;0,063112862;0,035563165;metaluminous;ferroan/calc-alkalic/metaluminous
3977;685114,1558;5860672,158;50;U;"52°51'50.0""";"119°45'0.0""";;52,86388889;119,75;64,96328337;0,402374007;14,92807565;1,146765919;3,0278644;0,03017805;3,721959561;4,003621366;3,772256312;2,716024545;0,160949603;1,116587868;0,01005935;100;0,01;J3;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,146411099;0,071391251;0,001133927;0,060862477;0,028832532;metaluminous;magnesian/calc-alkalic/metaluminous
3978;503053,3906;7293904,068;2;W;"65°46'0.0""";"170°56'0.0""WW";W;65,76666667;-170,9333333;64,62169736;0,480384307;18,61489191;0,960768615;2,111689351;0,030024019;1,070856685;3,182546037;5,37429944;2,251801441;0,010008006;0,410328263;0,880704564;100;0,05;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,182570537;0,056750108;7,05087E-05;0,08671022;0,023904474;peraluminous;magnesian/alkali-calcic/peraluminous
3979;483431,4426;4924869,335;53;T;"44°28'37.0""";"134°47'30.0""";;44,47694444;134,7916667;64,47972838;0,46934292;15,36848412;2,706211304;3,005791891;0,079888157;2,476532854;3,97443579;3,185540244;3,145596165;0,00998602;1,088476133;0,00998602;100;0,32;K2-Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,150730523;0,070870824;7,03538E-05;0,051396261;0,033392741;metaluminous;magnesian/calc-alkalic/metaluminous
3980;511847,8718;7193618,382;53;W;"64°52'0.0""";"135°15'0.0""";;64,86666667;135,25;64,29353779;0,736831624;15,87175147;0,547645126;4,809319924;0,089614657;2,509210395;4,032659564;3,594543463;2,778054366;0,179229314;0,497859205;0,059743105;100;0,39;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,155666452;0,071909051;0,001262712;0,057995216;0,029491023;metaluminous;magnesian/calc-alkalic/metaluminous
3981;683541,3691;6040994,812;53;U;"54°29'0.0""";"137°50'0.0""";;54,48333333;137,8333333;64,58583433;0,610244098;17,01680672;0,380152061;3,941576631;0,100040016;1,81072429;4,771908764;3,491396559;2,090836335;0,230092037;0,570228091;0,400160064;100;0,01;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,166896888;0,085091098;0,001621051;0,056331019;0,022195715;peraluminous;magnesian/calcic/peraluminous
3982;362123,0658;7168869,175;55;W;"64°37'0.0""";"144°7'0.0""";;64,61666667;144,1166667;64,73773944;0,782268579;15,8258951;0,571657808;4,372680774;0,080232675;1,654798917;2,055962291;3,67064487;4,212215425;0,220639856;1,805235182;0,010029084;100;0,26;K1;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,155216704;0,036661239;0,001554459;0,059223054;0,044715663;peraluminous;magnesian/alkali-calcic/peraluminous
3983;639677,5174;7111301,682;54;W;"64°6'0.0""";"143°52'0.0""";;64,1;143,8666667;64,80923695;0,923694779;16,1746988;0,070281124;5,301204819;0,090361446;2,018072289;3,263052209;2,901606426;3,925702811;0,230923695;0,281124498;0,010040161;100;0,06;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,158637689;0,058185667;0,001626911;0,046815205;0,041674128;peraluminous;magnesian/calc-alkalic/peraluminous
3984;636349,1662;7113013,006;54;W;"64°7'0.0""";"143°48'0.0""";;64,11666667;143,8;64,80923695;0,763052209;15,63253012;2,34939759;4,52811245;0,020080321;2,088353414;3,403614458;2,590361446;3,112449799;0,200803213;0,491967871;0,010040161;100;0,15;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,153320225;0,060692127;0,001414705;0,041793505;0,033040868;peraluminous;magnesian/calc-alkalic/peraluminous
3985;299673,5721;5836835,456;50;U;"52°38'40.0""";"114°2'20.0""";;52,64444444;114,0388889;64,75368717;0,622052774;16,76532557;1,585231263;2,227350256;0,070231765;0,632085883;1,394602187;5,066720177;6,621852112;0,120397311;0,13043042;0,010033109;100;0,01;Tr-J;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,16443042;0,024868085;0,000848227;0,081747663;0,07029567;metaluminous;ferroan/alkalic/metaluminous
3986;359557,2382;7076005,288;55;V;"63°47'0.0""";"144°9'0.0""";;63,78333333;144,15;64,77911647;0,712851406;15,86345382;0,672690763;4,889558233;0,030120482;1,576305221;2,158634538;3,584337349;3,825301205;0,251004016;1,646586345;0,010040161;100;0,35;K1;ferroan;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,155585071;0,038492057;0,001768381;0,057830548;0,040608293;peraluminous;ferroan/alkali-calcic/peraluminous
3987;635187,2875;5798111,779;49;U;"52°19'0.0""";"112°59'0.0""";;52,31666667;112,9833333;64,70057177;0,682114555;15,49804394;2,096499147;3,410572776;0,060186578;1,083358411;2,176747919;4,383589126;5,145952453;0,210653024;0,541679206;0,010031096;100;0,01;Tr-J;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,152001216;0,038815048;0,001484099;0,070725865;0,054627945;metaluminous;ferroan/alkalic/metaluminous
3988;364585,9036;7125058,461;59;W;"64°13'30.0""";"168°12'30.0""";;64,225;168,2083333;64,79807113;0,653003818;16,54611212;0,713281093;5,173799478;0,130600764;1,165360659;4,128993369;4,52079566;1,406469761;0,210970464;0,492264416;0,060277275;100;0,01;K1;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,162280425;0,073626843;0,001486336;0,072939588;0,014930677;peraluminous;ferroan/calc-alkalic/peraluminous
3989;496726,4517;5989085,866;53;U;"54°3'0.0""";"134°57'0.0""";;54,05;134,95;64,8241206;0,713567839;16,85427136;1,557788945;2,201005025;0,060301508;1,577889447;4,603015075;4,663316583;1,869346734;0,190954774;0,472361809;0,412060302;100;0,01;K2-Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,165302779;0,082079441;0,00134532;0,075239054;0,019844445;metaluminous;magnesian/calc-alkalic/metaluminous
3990;307074,3574;5780544,048;50;U;"52°8'30.0""";"114°10'50.0""";;52,14166667;114,1805556;64,21105027;0,676953708;15,15181682;1,941264311;4,181184669;0,039820806;2,359382778;4,300647088;3,753111;3,016426083;0,219014435;0,139372822;0,009955202;100;0,01;Tr;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,1486055;0,076687716;0,001543007;0,060553582;0,032021508;metaluminous;magnesian/calc-alkalic/metaluminous
3991;590964,8815;7717427,402;55;W;"69°33'0.0""";"149°20'0.0""";;69,55;149,3333333;64,6970305;0,672150883;15,27889246;0,511637239;2,016452648;0,070224719;1,364365971;6,520866774;3,42094703;4,795345104;0,170545746;0,471508828;0,010032103;100;0,08;K1;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,149851829;0,116277938;0,001201534;0,05519437;0,050905999;metaluminous;magnesian/calcic/metaluminous
3992;406296,5924;6895905,897;54;V;"62°11'0.0""";"139°12'0.0""";;62,18333333;139,2;64,65456733;0,561516093;16,27393964;0,601624386;4,291587286;0,110297804;2,145793643;3,569638023;3,459340219;3,810287777;0,220595608;0,29078512;0,010027073;100;0,1;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,15961102;0,063652604;0,001554147;0,055813814;0,040448915;peraluminous;magnesian/calc-alkalic/peraluminous
3993;408637,1949;6004824,932;54;U;"54°11'0.0""";"139°36'0.0""";;54,18333333;139,6;64,7354152;0,492017271;15,69434682;1,988151421;2,279345316;0,08032935;2,550456873;3,685108947;3,644944272;4,036549854;0,230946882;0,542223115;0,040164675;100;0,01;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,153926509;0,065711643;0,001627074;0,058808394;0,042850848;metaluminous;magnesian/calc-alkalic/metaluminous
3994;446820,285;5867928,735;49;U;"52°57'30.0""";"110°12'30.0""";;52,95833333;110,2083333;64,81947098;0,613496933;16,90636629;1,689630896;1,951121392;0,150859901;0,573267625;0,623554259;5,531529719;6,64789299;0,010057327;0,472694358;0,010057327;100;0,07;Tr;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,165813714;0,011119013;7,08562E-05;0,089247011;0,070572112;metaluminous;ferroan/alkalic/metaluminous
3995;427599,8582;7138728,386;58;W;"64°22'0.0""";"163°30'0.0""";;64,36666667;163,5;64,23801455;0,558158078;15,67826174;2,581481112;1,933619057;0,06976976;1,873816406;4,056613177;4,465264627;3,20940895;0,199342171;0,8173029;0,318947473;100;0,14;K2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,15376875;0,072336184;0,001404412;0,072043637;0,034070159;metaluminous;magnesian/calc-alkalic/metaluminous
3996;420111,0691;5548493,277;49;U;"50°5'0.0""";"109°53'0.0""";;50,08333333;109,8833333;64,64980935;0,622115192;17,47943006;0,461569336;3,762793498;0,080272928;1,354605659;3,421633554;4,144089906;3,28115593;0,110375276;0,581978728;0,05017058;100;0,2;Tr;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,17143419;0,061013437;0,000777619;0,066861728;0,034831804;peraluminous;magnesian/alkali-calcic/peraluminous
3997;416477,2479;6886351,071;54;V;"62°6'0.0""";"139°24'0.0""";;62,1;139,4;64,39136518;0,859484309;16,13032181;0,819508295;4,377373576;0,089946032;2,018788727;3,817709374;3,27803318;3,847691385;0,239856086;0,119928043;0,009994004;100;0,08;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,15820245;0,06807613;0,001689841;0,052888564;0,040845981;metaluminous;magnesian/calc-alkalic/metaluminous
3998;367515,5958;5855542,716;54;U;"52°50'0.0""";"139°2'0.0""";;52,83333333;139,0333333;64,24369329;0,448698774;18,37670755;1,056934889;2,5326553;0,099710839;2,821816731;4,407219065;3,908664872;1,744939675;0,159537342;0,189450593;0,009971084;100;0,01;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,18023448;0,078588072;0,001123977;0,063063325;0,018523776;peraluminous;magnesian/calcic/peraluminous
3999;594023,313;4931484,181;53;T;"44°31'50.0""";"136°11'0.0""";;44,53055556;136,1833333;63,93767987;0,942740895;15,89758857;1,806093083;3,641956932;0,099235884;3,383943634;4,068671232;2,212960206;2,689292448;0,436637888;0,873275777;0,009923588;100;0,08;Pg;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,155919856;0,072551199;0,003076215;0,035704424;0,028548752;peraluminous;magnesian/calcic/peraluminous
4000;653104,8314;6299783,965;50;V;"56°49'0.0""";"119°30'30.0""";;56,81666667;119,5083333;64,24653436;0,299192181;16,22618929;2,114291413;2,932083375;0,099730727;0,817791962;1,725341578;4,737209534;5,983843622;0,339084472;0,468734417;0,009973073;100;0,01;Mz;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,159142696;0,03076572;0,002388928;0,076431261;0,063522756;metaluminous;ferroan/alkalic/metaluminous
4001;685345,9439;5733242,842;48;U;"51°43'10.0""";"107°41'0.0""";;51,71944444;107,6833333;64,30425235;0,748652426;16,86963466;2,745058894;1,776801757;0,099820323;1,187861849;2,176083051;3,79317229;5,7097225;0,269514873;0,259532841;0,059892194;100;0,01;Tr;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,165453459;0,038803193;0,001898794;0,06119994;0,060612765;peraluminous;magnesian/alkalic/peraluminous
4002;417870,1081;5596101,631;48;U;"50°30'40.0""";"103°50'30.0""";;50,51111111;103,8416667;65,16944866;0,505816894;17,33940314;0,627212949;2,87303996;0,080930703;1,568032372;0,91047041;2,660596864;7,506322711;0,161861406;0,586747597;0,010116338;100;0,16;Tr-J;magnesian;alkalic;101,96;56,08;141,94;61,98;94,2;0,170060839;0,016235207;0,001140351;0,0429267;0,079684954;peraluminous;magnesian/alkalic/peraluminous
4003;655723,6038;5199910,741;53;T;"46°56'4.0""";"137°2'45.0""";;46,93444444;137,0458333;64,62680578;0,712279294;16,1717496;0,411316212;4,654895666;0,11035313;1,605136437;1,87600321;3,731942215;4,464285714;0,170545746;1,454654896;0,010032103;100;0,01;K2;ferroan;alkalic;101,96;56,08;141,94;61,98;94,2;0,158608764;0,033452268;0,001201534;0,06021204;0,047391568;peraluminous;ferroan/alkalic/peraluminous
4004;478704,5662;7732514,351;59;W;"69°42'0.0""";"170°27'0.0""";;69,7;170,45;64,29783412;0,389260405;17,12745783;1,377382972;3,104102206;0,009981036;1,906377882;3,074159098;2,674917656;5,010480088;0,009981036;1,008084639;0,009981036;100;0,25;K2;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,167982129;0,054817388;7,03187E-05;0,043157755;0,05318981;peraluminous;magnesian/alkali-calcic/peraluminous
4005;377233,7999;6785351,841;54;V;"61°11'0.0""";"138°43'0.0""";;61,18333333;138,7166667;64,09950249;0,696517413;15,70149254;0,746268657;4,019900498;0,069651741;2,179104478;4,31840796;3,701492537;3,194029851;0,169154229;1,094527363;0,009950249;100;0,16;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,153996592;0,077004422;0,001191731;0,059720757;0,033906899;metaluminous;magnesian/calc-alkalic/metaluminous
4006;686504,4187;5099648,404;54;T;"46°1'30.0""";"143°24'35.0""";;46,025;143,4097222;64,42288458;0,540108022;15,27305461;1,230246049;4,810962192;0,080016003;2,960592118;2,540508102;2,970594119;3,610722144;0,130026005;1,370274055;0,060012002;100;0,02;Pg;magnesian;alkali-calcic;101,96;56,08;141,94;61,98;94,2;0,149794572;0,0453015;0,000916063;0,047928269;0,038330384;peraluminous;magnesian/alkali-calcic/peraluminous
4007;486481,1708;6204245,822;51;U;"55°59'0.0""";"122°47'0.0""";;55,98333333;122,7833333;64,57435075;0,691868044;15,96310037;0,862328286;3,168555099;1,804873158;0,060162439;4,11109997;4,311641432;3,710017046;0,180487316;0,55148902;0,010027073;100;0,01;J;ferroan;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,156562381;0,073307774;0,001271575;0,069565044;0,03938447;metaluminous;ferroan/calc-alkalic/metaluminous
4008;661381,0996;5652342,771;49;U;"51°0'0.0""";"113°18'0.0""";;51;113,3;64,25863101;0,548792656;16,9626821;0,359209739;3,931351028;0,049890241;1,766114548;4,330472959;3,941329076;2,294951108;0,149670724;1,396926761;0,009978048;100;0,01;J1-J2;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,166366046;0,077219561;0,001054465;0,063590337;0,024362538;peraluminous;magnesian/calc-alkalic/peraluminous
4009;430180,2435;5759672,544;53;U;"51°59'0.0""";"133°59'0.0""";;51,98333333;133,9833333;64,26147705;0,449101796;15,85828343;0,928143713;3,73253493;0,099800399;2,54491018;4,890219561;3,552894212;2,175648703;0,119760479;1,377245509;0,00998004;100;0,01;K2;magnesian;calcic;101,96;56,08;141,94;61,98;94,2;0,155534361;0,087200777;0,00084374;0,057323237;0,023096058;metaluminous;magnesian/calcic/metaluminous
4010;290433,396;5270510,194;54;T;"47°33'15.0""";"138°12'52.0""";;47,55416667;138,2144444;64,67396765;0,632974982;16,2564051;2,692655481;2,682608259;0,100472219;1,527177735;3,536622124;4,028935999;3,406008239;0,010047222;0,442077765;0,010047222;100;0,3;Pg;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,159439046;0,063063875;7,0785E-05;0,065003808;0,0361572;metaluminous;magnesian/calc-alkalic/metaluminous
4011;440616,8188;7186751,433;55;W;"64°48'0.0""";"145°45'0.0""";;64,8;145,75;64,58897922;0,702599619;16,3404597;1,134196527;4,908160193;0,070259962;1,806684734;3,091438322;2,47917294;3,904446452;0,31115126;0,652413932;0,010037137;100;0,2;K1;magnesian;calc-alkalic;101,96;56,08;141,94;61,98;94,2;0,160263434;0,055125505;0,002192132;0,039999563;0,041448476;peraluminous;magnesian/calc-alkalic/peraluminous
