;Latitude;Longitude;QAPF
3000;"50ø11'0.0""";"109ø9'0.0""";granodiorite
3001;"60ø8'20.0""";"141ø46'0.0""";monzo granite
3002;"45ø3'40.0""";"135ø22'40.0""";monzo granite
3003;"66ø7'0.0""";"129ø14'0.0""";granodiorite
3004;"51ø17'0.0""";"134ø10'0.0""";monzo granite
3005;"66ø3'0.0""";"163ø19'0.0""";granodiorite
3006;"53ø44'50.0""";"115ø19'0.0""";quartz monzonite
3007;"66ø25'0.0""";"174ø30'0.0""WW";monzo granite
3008;"54ø40'0.0""";"122ø53'0.0""";monzo granite
3009;"44ø18'50.0""";"135ø27'2.0""";monzo granite
3010;"66ø8'0.0""";"169ø42'0.0""WW";monzo granite
3011;"50ø50'0.0""";"108ø24'0.0""";monzo granite
3012;"46ø39'56.0""";"143ø29'50.0""";granodiorite
3013;"49ø23'0.0""";"110ø4'0.0""";monzo granite
3014;"66ø4'0.0""";"129ø17'0.0""";granodiorite
3015;"53ø22'40.0""";"119ø30'0.0""";granodiorite
3016;"53ø46'0.0""";"117ø35'50.0""";monzo granite
3017;"60ø39'0.0""";"144ø49'0.0""";monzo granite
3018;"65ø2'0.0""";"169ø15'0.0""";granodiorite
3019;"65ø30'0.0""";"139ø33'0.0""";monzo granite
3020;"55ø43'0.0""";"135ø45'0.0""";monzo granite
3021;"53ø2'0.0""";"117ø2'40.0""";quartz monzonite
3022;"62ø31'30.0""";"173ø34'0.0""";granodiorite
3023;"69ø37'0.0""";"141ø44'0.0""";monzo granite
3024;"52ø58'20.0""";"119ø33'0.0""";monzo granite
3025;"68ø25'0.0""";"179ø50'0.0""WW";monzo granite
3026;"69ø55'0.0""";"142ø10'0.0""";monzo granite
3027;"65ø39'0.0""";"135ø2'0.0""";monzo granite
3028;"50ø51'0.0""";"108ø19'0.0""";monzo granite
3029;"66ø15'0.0""";"139ø45'0.0""";monzo granite
3030;"65ø51'0.0""";"135ø21'0.0""";monzo granite
3031;"64ø13'30.0""";"168ø5'30.0""";granodiorite
3032;"48ø36'30.0""";"103ø30'0.0""";granodiorite
3033;"69ø10'0.0""";"141ø4'0.0""";monzo granite
3034;"61ø50'0.0""";"156ø57'0.0""";granodiorite
3035;"54ø1'0.0""";"135ø18'0.0""";granodiorite
3036;"62ø9'0.0""";"139ø17'0.0""";monzo granite
3037;"69ø48'0.0""";"136ø38'0.0""";monzo granite
3038;"47ø19'0.0""";"134ø55'0.0""";monzo granite
3039;"50ø51'0.0""";"108ø25'0.0""";monzo granite
3040;"54ø19'40.0""";"116ø57'40.0""";quartz monzonite
3041;"66ø27'0.0""";"175ø23'0.0""WW";monzo granite
3042;"50ø10'0.0""";"108ø18'0.0""";monzo granite
3043;"43ø50'0.0""";"134ø23'0.0""";monzo granite
3044;"61ø48'0.0""";"152ø34'0.0""";monzo granite
3045;"51ø9'0.0""";"109ø22'0.0""";monzo granite
3046;"65ø49'0.0""";"174ø38'0.0""";granodiorite
3047;"62ø23'36.0""";"178ø39'0.0""";granodiorite
3048;"49ø15'0.0""";"109ø51'0.0""";quartz monzonite
3049;"53ø55'30.0""";"115ø39'30.0""";quartz monzonite
3050;"53ø44'50.0""";"115ø23'20.0""";quartz monzonite
3051;"50ø58'0.0""";"113ø19'0.0""";monzo granite
3052;"52ø0'0.0""";"134ø21'0.0""";granodiorite
3053;"51ø17'0.0""";"112ø8'0.0""";monzo granite
3054;"52ø6'0.0""";"112ø46'0.0""";quartz monzonite
3055;"54ø9'40.0""";"116ø17'20.0""";monzo granite
3056;"64ø53'0.0""";"164ø48'0.0""";monzo granite
3057;"60ø55'0.0""";"153ø37'0.0""";granodiorite
3058;"48ø15'0.0""";"136ø33'0.0""";monzo granite
3059;"53ø15'0.0""";"116ø28'10.0""";granodiorite
3060;"69ø25'0.0""";"149ø37'0.0""";monzo granite
3061;"53ø50'35.0""";"119ø8'30.0""";monzo granite
3062;"69ø20'0.0""";"141ø56'30.0""";monzo granite
3063;"47ø27'0.0""";"138ø43'0.0""";monzo granite
3064;"63ø12'0.0""";"148ø4'0.0""";monzo granite
3065;"53ø8'0.0""";"116ø52'30.0""";granodiorite
3066;"49ø30'0.0""";"138ø52'0.0""";monzo granite
3067;"47ø16'25.0""";"137ø8'0.0""";monzo granite
3068;"69ø2'0.0""";"174ø14'0.0""";monzo granite
3069;"51ø45'0.0""";"134ø55'0.0""";granodiorite
3070;"56ø22'25.0""";"118ø16'40.0""";quartz monzonite
3071;"50ø16'0.0""";"108ø12'0.0""";monzo granite
3072;"52ø1'0.0""";"112ø35'0.0""";monzo granite
3073;"69ø25'0.0""";"145ø27'0.0""";monzo granite
3074;"69ø24'0.0""";"149ø28'0.0""";monzo granite
3075;"51ø4'0.0""";"113ø20'0.0""";monzo granite
3076;"50ø56'0.0""";"113ø16'0.0""";granodiorite
3077;"44ø44'55.0""";"135ø54'5.0""";monzo granite
3078;"43ø10'5.0""";"133ø4'10.0""";monzo granite
3079;"53ø37'0.0""";"118ø40'50.0""";monzo granite
3080;"56ø18'0.0""";"122ø26'0.0""";monzo granite
3081;"51ø47'0.0""";"135ø29'0.0""";monzo granite
3082;"64ø48'0.0""";"135ø14'0.0""";monzo granite
3083;"52ø43'30.0""";"116ø47'10.0""";granodiorite
3084;"50ø35'0.0""";"139ø30'0.0""";monzo granite
3085;"55ø56'10.0""";"118ø42'0.0""";monzo granite
3086;"69ø24'0.0""";"145ø33'0.0""";monzo granite
3087;"63ø46'0.0""";"143ø31'0.0""";monzo granite
3088;"43ø40'0.0""";"135ø10'0.0""";monzo granite
3089;"69ø27'0.0""";"145ø35'0.0""";monzo granite
3090;"67ø40'0.0""";"175ø20'0.0""WW";monzo granite
3091;"53ø41'30.0""";"115ø10'30.0""";monzo granite
3092;"65ø8'0.0""";"134ø53'0.0""";monzo granite
3093;"66ø8'0.0""";"129ø27'0.0""";monzo granite
3094;"66ø9'0.0""";"129ø14'0.0""";granodiorite
3095;"65ø4'0.0""";"134ø28'0.0""";granodiorite
3096;"47ø25'25.0""";"138ø57'40.0""";granodiorite
3097;"63ø56'0.0""";"147ø6'0.0""";monzo granite
3098;"52ø15'0.0""";"139ø3'0.0""";granodiorite
3099;"52ø47'30.0""";"114ø29'50.0""";quartz monzonite
3100;"52ø57'40.0""";"114ø2'30.0""";quartz monzonite
3101;"69ø25'0.0""";"145ø30'0.0""";monzo granite
3102;"68ø42'0.0""";"169ø21'0.0""";monzo granite
3103;"65ø45'0.0""";"165ø23'0.0""";granodiorite
3104;"64ø3'0.0""";"144ø15'0.0""";monzo granite
3105;"62ø48'0.0""";"139ø25'0.0""";monzo granite
3106;"67ø0'0.0""";"176ø5'0.0""WW";monzo granite
3107;"63ø11'30.0""";"163ø0'20.0""";monzo granite
3108;"53ø50'30.0""";"117ø38'20.0""";granodiorite
3109;"53ø44'50.0""";"115ø18'0.0""";quartz monzonite
3110;"51ø23'0.0""";"109ø31'0.0""";monzo granite
3111;"50ø2'50.0""";"143ø2'50.0""";granodiorite
3112;"44ø55'40.0""";"136ø33'30.0""";monzo granite
3113;"53ø45'20.0""";"115ø23'30.0""";quartz monzonite
3114;"50ø51'0.0""";"108ø19'0.0""";monzo granite
3115;"51ø7'0.0""";"113ø4'0.0""";monzo granite
3116;"47ø14'0.0""";"135ø13'0.0""";monzo granite
3117;"61ø47'0.0""";"148ø17'0.0""";monzo granite
3118;"47ø15'0.0""";"138ø41'0.0""";monzo granite
3119;"48ø41'36.0""";"104ø48'15.0""";granodiorite
3120;"62ø24'0.0""";"156ø9'0.0""";granodiorite
3121;"53ø29'10.0""";"118ø56'0.0""";monzo granite
3122;"48ø32'0.0""";"138ø21'0.0""";monzo granite
3123;"53ø31'20.0""";"119ø25'20.0""";granodiorite
3124;"68ø7'0.0""";"178ø9'0.0""WW";monzo granite
3125;"51ø46'0.0""";"134ø20'0.0""";granodiorite
3126;"50ø22'0.0""";"107ø37'10.0""";quartz monzonite
3127;"63ø5'57.0""";"166ø0'48.0""";granodiorite
3128;"45ø39'50.0""";"134ø46'40.0""";quartz monzonite
3129;"44ø16'0.0""";"132ø47'0.0""";quartz monzonite
3130;"63ø41'0.0""";"144ø8'0.0""";monzo granite
3131;"69ø55'0.0""";"140ø23'0.0""";monzo granite
3132;"67ø43'0.0""";"178ø10'0.0""";monzo granite
3133;"52ø16'10.0""";"117ø42'20.0""";monzo granite
3134;"43ø4'10.0""";"132ø42'0.0""";granodiorite
3135;"61ø1'0.0""";"148ø6'0.0""";monzo granite
3136;"54ø55'20.0""";"119ø49'50.0""";monzo granite
3137;"60ø52'0.0""";"148ø35'0.0""";monzo granite
3138;"47ø15'25.0""";"137ø47'55.0""";quartz monzonite
3139;"63ø41'0.0""";"144ø8'0.0""";monzo granite
3140;"63ø41'0.0""";"143ø49'0.0""";monzo granite
3141;"68ø47'0.0""";"142ø5'0.0""";monzo granite
3142;"49ø41'0.0""";"112ø18'0.0""";monzo granite
3143;"52ø26'55.0""";"115ø25'0.0""";monzo granite
3144;"47ø52'0.0""";"136ø14'0.0""";monzo granite
3145;"46ø59'25.0""";"137ø32'25.0""";monzo granite
3146;"63ø30'56.0""";"166ø0'48.0""";granodiorite
3147;"55ø25'40.0""";"118ø55'10.0""";granodiorite
3148;"53ø14'0.0""";"117ø25'20.0""";granodiorite
3149;"53ø11'5.0""";"117ø4'0.0""";quartz monzonite
3150;"62ø36'0.0""";"150ø52'0.0""";monzo granite
3151;"53ø48'30.0""";"117ø37'40.0""";monzo granite
3152;"52ø32'0.0""";"112ø58'0.0""";monzo granite
3153;"69ø38'0.0""";"150ø28'0.0""";monzo granite
3154;"61ø18'0.0""";"152ø27'0.0""";granodiorite
3155;"49ø21'0.0""";"111ø6'0.0""";granodiorite
3156;"44ø16'0.0""";"132ø47'0.0""";monzo granite
3157;"61ø21'0.0""";"145ø16'0.0""";monzo granite
3158;"67ø18'0.0""";"157ø55'0.0""";monzo granite
3159;"50ø4'0.0""";"112ø13'0.0""";monzo granite
3160;"63ø40'35.0""";"143ø50'0.0""";monzo granite
3161;"68ø30'0.0""";"162ø28'0.0""";monzo granite
3162;"64ø58'0.0""";"133ø58'0.0""";granodiorite
3163;"53ø9'30.0""";"117ø1'55.0""";quartz monzonite
3164;"54ø43'30.0""";"118ø42'0.0""";monzo granite
3165;"50ø24'0.0""";"112ø19'0.0""";monzo granite
3166;"53ø32'0.0""";"118ø59'50.0""";granodiorite
3167;"63ø26'0.0""";"142ø2'0.0""";granodiorite
3168;"61ø21'0.0""";"143ø52'0.0""";granodiorite
3169;"62ø22'0.0""";"145ø5'0.0""";tonalite
3170;"66ø10'0.0""";"129ø14'0.0""";monzo granite
3171;"49ø48'0.0""";"110ø56'0.0""";monzo granite
3172;"45ø59'10.0""";"135ø16'30.0""";granodiorite
3173;"66ø10'0.0""";"129ø17'0.0""";monzo granite
3174;"62ø48'0.0""";"134ø25'0.0""";monzo granite
3175;"50ø9'0.0""";"108ø53'0.0""";monzo granite
3176;"61ø10'0.0""";"156ø25'0.0""";monzo granite
3177;"54ø11'30.0""";"119ø56'0.0""";monzo granite
3178;"49ø38'0.0""";"110ø28'0.0""";monzo granite
3179;"62ø16'0.0""";"151ø9'0.0""";monzo granite
3180;"65ø10'0.0""";"134ø24'0.0""";monzo granite
3181;"43ø48'20.0""";"135ø27'20.0""";granodiorite
3182;"66ø13'0.0""";"139ø41'0.0""";monzo granite
3183;"50ø12'0.0""";"112ø14'0.0""";monzo granite
3184;"53ø19'0.0""";"135ø11'0.0""";granodiorite
3185;"53ø6'30.0""";"112ø52'40.0""";quartz monzonite
3186;"64ø4'0.0""";"142ø30'0.0""";granodiorite
3187;"66ø27'0.0""";"138ø30'0.0""";monzo granite
3188;"60ø52'0.0""";"153ø29'0.0""";monzo granite
3189;"55ø31'0.0""";"135ø59'0.0""";monzo granite
3190;"60ø35'0.0""";"138ø29'0.0""";monzo granite
3191;"54ø55'20.0""";"118ø38'20.0""";monzo granite
3192;"69ø28'0.0""";"145ø40'0.0""";monzo granite
3193;"50ø12'0.0""";"109ø31'0.0""";monzo granite
3194;"52ø52'0.0""";"117ø20'20.0""";monzo granite
3195;"66ø9'0.0""";"129ø18'0.0""";monzo granite
3196;"49ø37'0.0""";"112ø16'0.0""";granodiorite
3197;"63ø55'0.0""";"144ø8'0.0""";monzo granite
3198;"50ø52'0.0""";"108ø27'0.0""";quartz monzonite
3199;"67ø0'0.0""";"136ø20'0.0""";monzo granite
3200;"61ø19'0.0""";"152ø24'0.0""";monzo granite
3201;"68ø26'0.0""";"179ø49'0.0""WW";monzo granite
3202;"67ø4'0.0""";"177ø38'0.0""WW";monzo granite
3203;"62ø48'0.0""";"139ø25'0.0""";quartz monzonite
3204;"61ø19'0.0""";"149ø25'0.0""";monzo granite
3205;"65ø31'0.0""";"179ø5'0.0""";granodiorite
3206;"48ø57'0.0""";"132ø17'0.0""";monzo granite
3207;"45ø49'36.0""";"136ø43'10.0""";monzo granite
3208;"50ø14'0.0""";"110ø5'0.0""";syeno granite
3209;"54ø21'0.0""";"118ø5'0.0""";monzo granite
3210;"65ø51'0.0""";"142ø19'0.0""";monzo granite
3211;"44ø28'30.0""";"134ø45'40.0""";monzo granite
3212;"69ø26'0.0""";"145ø28'0.0""";monzo granite
3213;"68ø54'0.0""";"172ø19'0.0""";monzo granite
3214;"69ø21'0.0""";"162ø42'0.0""";monzo granite
3215;"50ø42'0.0""";"136ø15'0.0""";granodiorite
3216;"51ø27'0.0""";"108ø42'0.0""";quartz monzonite
3217;"45ø10'0.0""";"136ø13'0.0""";granodiorite
3218;"69ø40'0.0""";"171ø30'0.0""";monzo granite
3219;"66ø37'0.0""";"141ø4'0.0""";monzo granite
3220;"60ø11'0.0""";"149ø50'0.0""";granodiorite
3221;"52ø36'0.0""";"133ø59'0.0""";granodiorite
3222;"52ø26'25.0""";"115ø21'25.0""";monzo granite
3223;"62ø24'0.0""";"149ø15'0.0""";monzo granite
3224;"67ø58'0.0""";"136ø37'0.0""";monzo granite
3225;"65ø38'0.0""";"170ø33'0.0""WW";monzo granite
3226;"54ø30'0.0""";"122ø43'0.0""";monzo granite
3227;"62ø37'0.0""";"140ø47'0.0""";monzo granite
3228;"62ø48'0.0""";"139ø25'0.0""";monzo granite
3229;"55ø6'0.0""";"118ø23'25.0""";quartz monzonite
3230;"62ø48'0.0""";"159ø18'0.0""";monzo granite
3231;"61ø46'0.0""";"146ø28'0.0""";monzo granite
3232;"69ø18'0.0""";"162ø35'0.0""";monzo granite
3233;"61ø56'0.0""";"140ø17'0.0""";monzo granite
3234;"53ø23'5.0""";"116ø58'40.0""";monzo granite
3235;"64ø57'0.0""";"140ø14'0.0""";granodiorite
3236;"46ø41'0.0""";"134ø6'10.0""";monzo granite
3237;"65ø36'0.0""";"135ø22'0.0""";monzo granite
3238;"53ø43'30.0""";"115ø20'40.0""";quartz monzonite
3239;"43ø48'30.0""";"135ø13'30.0""";monzo granite
3240;"69ø50'0.0""";"174ø30'0.0""";monzo granite
3241;"55ø55'0.0""";"122ø45'0.0""";monzo granite
3242;"54ø12'40.0""";"119ø48'50.0""";monzo granite
3243;"49ø57'0.0""";"109ø30'0.0""";monzo granite
3244;"44ø25'30.0""";"135ø48'0.0""";monzo granite
3245;"69ø40'0.0""";"149ø38'0.0""";monzo granite
3246;"52ø52'10.0""";"116ø57'10.0""";monzo granite
3247;"63ø1'0.0""";"163ø56'0.0""";monzo granite
3248;"50ø8'0.0""";"139ø43'0.0""";monzo granite
3249;"60ø16'0.0""";"151ø10'0.0""";granodiorite
3250;"63ø54'30.0""";"145ø4'0.0""";granodiorite
3251;"68ø1'0.0""";"136ø38'0.0""";monzo granite
3252;"47ø30'0.0""";"105ø0'0.0""";monzo granite
3253;"69ø27'0.0""";"143ø15'0.0""";monzo granite
3254;"52ø36'0.0""";"112ø49'0.0""";monzo granite
3255;"70ø55'0.0""";"161ø32'0.0""";monzo granite
3256;"72ø8'0.0""";"140ø5'0.0""";monzo granite
3257;"46ø5'40.0""";"143ø24'35.0""";monzo granite
3258;"53ø32'10.0""";"119ø26'30.0""";granodiorite
3259;"69ø36'0.0""";"170ø16'0.0""";monzo granite
3260;"66ø36'0.0""";"133ø33'0.0""";granodiorite
3261;"67ø50'0.0""";"178ø26'0.0""WW";monzo granite
3262;"48ø5'15.0""";"137ø39'20.0""";monzo granite
3263;"63ø19'0.0""";"140ø47'0.0""";granodiorite
3264;"42ø58'25.0""";"134ø4'55.0""";granodiorite
3265;"69ø32'0.0""";"149ø36'0.0""";granodiorite
3266;"53ø44'40.0""";"117ø36'30.0""";monzo granite
3267;"68ø56'0.0""";"166ø17'0.0""";monzo granite
3268;"69ø3'0.0""";"174ø16'0.0""";monzo granite
3269;"63ø44'6.0""";"143ø29'40.0""";granodiorite
3270;"52ø1'0.0""";"112ø35'0.0""";quartz monzonite
3271;"62ø11'0.0""";"139ø53'0.0""";monzo granite
3272;"50ø10'0.0""";"136ø22'0.0""";monzo granite
3273;"62ø9'0.0""";"139ø17'0.0""";monzo granite
3274;"51ø17'0.0""";"136ø18'0.0""";monzo granite
3275;"62ø39'0.0""";"148ø33'0.0""";monzo granite
3276;"49ø43'0.0""";"112ø19'0.0""";granodiorite
3277;"69ø53'0.0""";"140ø18'0.0""";monzo granite
3278;"44ø38'30.0""";"134ø22'5.0""";granodiorite
3279;"53ø35'0.0""";"157ø13'30.0""";monzo granite
3280;"47ø11'35.0""";"137ø27'35.0""";monzo granite
3281;"43ø40'20.0""";"135ø13'30.0""";monzo granite
3282;"61ø25'0.0""";"150ø15'0.0""";monzo granite
3283;"54ø49'0.0""";"122ø11'0.0""";granodiorite
3284;"48ø10'0.0""";"138ø46'0.0""";monzo granite
3285;"62ø11'0.0""";"158ø30'0.0""";monzo granite
3286;"50ø12'0.0""";"108ø17'0.0""";monzo granite
3287;"52ø45'30.0""";"116ø45'40.0""";monzo granite
3288;"64ø23'0.0""";"137ø28'0.0""";monzo granite
3289;"69ø47'0.0""";"174ø24'0.0""";monzo granite
3290;"52ø33'10.0""";"114ø11'0.0""";granodiorite
3291;"44ø7'30.0""";"134ø23'0.0""";monzo granite
3292;"52ø2'0.0""";"112ø39'0.0""";monzo granite
3293;"69ø7'0.0""";"162ø7'0.0""";monzo granite
3294;"55ø9'0.0""";"131ø6'0.0""";monzo granite
3295;"47ø21'18.0""";"138ø27'12.0""";granodiorite
3296;"67ø49'0.0""";"177ø0'48.0""";monzo granite
3297;"58ø44'0.0""";"141ø5'0.0""";monzo granite
3298;"70ø20'0.0""";"136ø30'0.0""";monzo granite
3299;"50ø5'0.0""";"110ø58'0.0""";monzo granite
3300;"63ø40'56.0""";"166ø40'20.0""";granodiorite
3301;"64ø20'22.0""";"167ø0'45.0""";granodiorite
3302;"52ø26'30.0""";"115ø21'50.0""";monzo granite
3303;"53ø15'0.0""";"117ø9'0.0""";quartz monzonite
3304;"72ø8'0.0""";"140ø5'0.0""";monzo granite
3305;"63ø27'0.0""";"141ø53'0.0""";granodiorite
3306;"51ø6'0.0""";"112ø34'0.0""";monzo granite
3307;"47ø11'35.0""";"137ø20'30.0""";monzo granite
3308;"60ø41'0.0""";"149ø41'0.0""";monzo granite
3309;"64ø21'0.0""";"141ø39'0.0""";monzo granite
3310;"46ø41'32.0""";"143ø29'49.0""";monzo granite
3311;"44ø31'30.0""";"135ø37'30.0""";granodiorite
3312;"55ø6'25.0""";"118ø6'40.0""";quartz monzonite
3313;"61ø56'0.0""";"140ø17'0.0""";monzo granite
3314;"54ø55'20.0""";"119ø49'0.0""";monzo granite
3315;"44ø18'10.0""";"135ø43'7.0""";quartz monzonite
3316;"69ø30'0.0""";"149ø41'0.0""";granodiorite
3317;"49ø30'0.0""";"113ø26'0.0""";granodiorite
3318;"46ø55'35.0""";"137ø8'5.0""";monzo granite
3319;"69ø2'0.0""";"178ø25'0.0""";monzo granite
3320;"44ø38'40.0""";"134ø24'30.0""";granodiorite
3321;"69ø32'0.0""";"141ø10'0.0""";monzo granite
3322;"53ø58'30.0""";"119ø38'20.0""";granodiorite
3323;"54ø53'0.0""";"118ø28'0.0""";quartz monzonite
3324;"51ø26'0.0""";"113ø27'0.0""";monzo granite
3325;"50ø0'0.0""";"108ø11'0.0""";monzo granite
3326;"50ø36'0.0""";"112ø32'0.0""";granodiorite
3327;"67ø2'0.0""";"136ø0'0.0""";monzo granite
3328;"66ø13'0.0""";"139ø27'0.0""";monzo granite
3329;"43ø30'0.0""";"135ø0'0.0""";monzo granite
3330;"68ø17'0.0""";"165ø46'0.0""";granodiorite
3331;"62ø2'0.0""";"154ø28'0.0""";granodiorite
3332;"43ø48'35.0""";"135ø27'35.0""";granodiorite
3333;"61ø56'0.0""";"140ø17'0.0""";monzo granite
3334;"55ø34'0.0""";"135ø54'0.0""";monzo granite
3335;"55ø56'0.0""";"122ø33'0.0""";monzo granite
3336;"52ø11'30.0""";"114ø36'0.0""";monzo granite
3337;"68ø5'0.0""";"179ø12'0.0""";granodiorite
3338;"49ø30'0.0""";"109ø30'0.0""";monzo granite
3339;"68ø15'0.0""";"177ø43'0.0""";monzo granite
3340;"56ø47'20.0""";"119ø31'0.0""";quartz monzonite
3341;"46ø40'2.0""";"143ø29'50.0""";granodiorite
3342;"66ø8'0.0""";"161ø47'0.0""";monzo granite
3343;"63ø8'0.0""";"158ø20'0.0""";monzo granite
3344;"52ø9'0.0""";"112ø50'0.0""";quartz monzonite
3345;"66ø30'0.0""";"174ø48'0.0""WW";quartz monzonite
3346;"64ø50'31.0""";"168ø40'14.0""";granodiorite
3347;"62ø5'0.0""";"139ø36'0.0""";monzo granite
3348;"53ø52'0.0""";"125ø43'0.0""";granodiorite
3349;"49ø42'0.0""";"111ø55'0.0""";granodiorite
3350;"63ø43'0.0""";"142ø44'0.0""";granodiorite
3351;"65ø8'0.0""";"134ø59'0.0""";monzo granite
3352;"67ø44'0.0""";"165ø35'0.0""";granodiorite
3353;"53ø36'0.0""";"118ø41'0.0""";monzo granite
3354;"49ø57'0.0""";"111ø11'0.0""";granodiorite
3355;"52ø26'25.0""";"115ø21'25.0""";monzo granite
3356;"49ø40'0.0""";"112ø20'0.0""";"quartz monzodiorite
quartz monzogabbro"
3357;"46ø12'50.0""";"143ø26'45.0""";monzo granite
3358;"50ø43'0.0""";"136ø15'0.0""";monzo granite
3359;"43ø11'0.0""";"107ø12'30.0""";monzo granite
3360;"51ø12'0.0""";"113ø23'0.0""";monzo granite
3361;"53ø53'40.0""";"118ø46'0.0""";monzo granite
3362;"57ø46'0.0""";"132ø22'0.0""";"quartz monzodiorite
quartz monzogabbro"
3363;"46ø40'49.0""";"143ø29'45.0""";granodiorite
3364;"62ø11'0.0""";"139ø12'0.0""";monzo granite
3365;"54ø24'0.0""";"124ø17'0.0""";granodiorite
3366;"46ø15'35.0""";"137ø37'30.0""";monzo granite
3367;"49ø47'0.0""";"112ø24'0.0""";granodiorite
3368;"47ø15'0.0""";"135ø41'0.0""";monzo granite
3369;"46ø41'15.0""";"143ø29'50.0""";"quartz monzodiorite
quartz monzogabbro"
3370;"53ø45'0.0""";"115ø15'0.0""";quartz monzonite
3371;"48ø35'0.0""";"100ø37'30.0""";monzo granite
3372;"45ø50'0.0""";"137ø43'0.0""";granodiorite
3373;"54ø11'20.0""";"120ø0'0.0""";monzo granite
3374;"54ø38'0.0""";"134ø2'0.0""";granodiorite
3375;"69ø23'0.0""";"149ø16'0.0""";monzo granite
3376;"69ø28'0.0""";"141ø20'0.0""";monzo granite
3377;"51ø57'0.0""";"133ø58'0.0""";granodiorite
3378;"51ø11'0.0""";"113ø23'0.0""";granodiorite
3379;"68ø38'0.0""";"176ø30'0.0""";monzo granite
3380;"67ø17'0.0""";"176ø49'0.0""WW";monzo granite
3381;"53ø6'0.0""";"128ø53'0.0""";monzo granite
3382;"64ø4'0.0""";"142ø30'0.0""";monzo granite
3383;"66ø58'0.0""";"136ø24'0.0""";quartz monzonite
3384;"54ø50'35.0""";"118ø41'35.0""";"quartz monzodiorite
quartz monzogabbro"
3385;"46ø26'45.0""";"138ø10'30.0""";granodiorite
3386;"62ø2'0.0""";"154ø29'0.0""";granodiorite
3387;"53ø28'20.0""";"119ø14'0.0""";granodiorite
3388;"67ø58'0.0""";"135ø25'0.0""";granodiorite
3389;"62ø9'0.0""";"139ø17'0.0""";monzo granite
3390;"62ø9'0.0""";"139ø17'0.0""";monzo granite
3391;"52ø14'0.0""";"139ø0'0.0""";granodiorite
3392;"69ø12'0.0""";"172ø38'0.0""";monzo granite
3393;"45ø51'35.0""";"136ø18'35.0""";monzo granite
3394;"52ø24'0.0""";"114ø15'50.0""";quartz monzonite
3395;"65ø26'30.0""";"179ø16'0.0""";granodiorite
3396;"50ø11'0.0""";"136ø23'0.0""";granodiorite
3397;"51ø51'30.0""";"110ø44'40.0""";quartz monzonite
3398;"53ø33'10.0""";"118ø33'0.0""";granodiorite
3399;"69ø50'0.0""";"142ø20'0.0""";monzo granite
3400;"53ø6'0.0""";"139ø4'0.0""";granodiorite
3401;"70ø2'0.0""";"140ø6'0.0""";granodiorite
3402;"50ø4'0.0""";"109ø51'0.0""";monzo granite
3403;"64ø32'35.0""";"168ø18'0.0""";granodiorite
3404;"52ø55'45.0""";"119ø33'15.0""";granodiorite
3405;"61ø53'0.0""";"147ø33'0.0""";granodiorite
3406;"52ø49'0.0""";"138ø40'0.0""";monzo granite
3407;"51ø43'0.0""";"111ø27'0.0""";quartz monzonite
3408;"52ø26'25.0""";"115ø21'25.0""";monzo granite
3409;"66ø4'0.0""";"133ø27'0.0""";monzo granite
3410;"44ø27'40.0""";"136ø2'0.0""";granodiorite
3411;"50ø24'0.0""";"112ø58'0.0""";monzo granite
3412;"69ø50'0.0""";"174ø25'0.0""";monzo granite
3413;"50ø8'0.0""";"108ø4'0.0""";monzo granite
3414;"50ø7'0.0""";"108ø12'0.0""";quartz monzonite
3415;"53ø21'50.0""";"116ø28'10.0""";granodiorite
3416;"69ø44'0.0""";"172ø14'0.0""";monzo granite
3417;"52ø15'0.0""";"112ø55'0.0""";quartz monzonite
3418;"73ø50'0.0""";"141ø42'0.0""";monzo granite
3419;"43ø37'30.0""";"109ø21'40.0""";granodiorite
3420;"64ø15'14.0""";"168ø20'21.0""";granodiorite
3421;"53ø57'30.0""";"115ø48'40.0""";monzo granite
3422;"54ø13'30.0""";"117ø56'30.0""";monzo granite
3423;"67ø42'0.0""";"178ø55'0.0""";granodiorite
3424;"62ø23'0.0""";"145ø27'0.0""";monzo granite
3425;"52ø18'0.0""";"112ø53'0.0""";quartz monzonite
3426;"55ø24'0.0""";"130ø36'0.0""";granodiorite
3427;"47ø17'0.0""";"137ø3'0.0""";monzo granite
