;Lat_deg;Lat_min;Lat_sec;Long_deg;Long_min;Long_sec;Latitude;Longitude;past_mer;type_granite;time;massif;sampler;others;sampler+year
3950;69;34;;140;44;;"69ø34'0.0""";"140ø44'0.0""";;Bt-Hb granodiorite medium-grained;K;Talakhtakh massif;A.V.Mashinistova;;L.A.Musalitin,1967
3951;69;27;;142;10;;"69ø27'0.0""";"142ø10'0.0""";;Granodiorite;K;Il'in-Emneken massif;G.S.Chugunov;;V.V.Boyarshinov,1969
3952;52;31;40;114;2;;"52ø31'40.0""";"114ø2'0.0""";;Granosyenite;Tr;;M.I.Merkul'eva;;A.A.Matlashov,1969
3953;50;15;;112;23;;"50ø15'0.0""";"112ø23'0.0""";;Bt-Hb granodiorite;J;;;;I.S.Valitskaya,1939
3954;62;41;;158;40;;"62ø41'0.0""";"158ø40'0.0""";;Granodiorite;K;Garmondin massif;M.V.Kondrashina;Det.:H2o+-0.93;I.P.Vasetsky,1965
3955;55;35;30;117;47;;"55ø35'30.0""";"117ø47'0.0""";;Granosyenite;Tr;;U.M.Ader;;E.M.Falkin,1969
3956;46;24;50;135;49;50;"46ø24'50.0""";"135ø49'50.0""";;Granodiorite;K;Upper-Tatiba massif;Tatiba;;V.A.Nikogosyan,1966
3957;51;37;;135;43;;"51ø37'0.0""";"135ø43'0.0""";;Granodiorite;K;;;;N.G.Osipov,1961
3958;66;11;;129;33;;"66ø11'0.0""";"129ø33'0.0""";;Granite;K;Khoboyotuu-Echiy massif;;;N.A.Tseydler,1969
3959;67;55;;178;17;;"67ø55'0.0""";"178ø17'0.0""WW";W;Granodiorite;K;Upper-Yam massif;;;A.A.Dontsov,1946
3960;62;5;;139;28;;"62ø5'0.0""";"139ø28'0.0""";;Quartz monzonite;K;Dzhotyskan massif;N.DTikhon'ki kh;;I.G.Volkodav,1966
3961;46;12;40;137;30;15;"46ø12'40.0""";"137ø30'15.0""";;Granodiorite;K;;;Det.:H2o+-0.88;G.A.Amel'chenko,1976
3962;66;56;;157;50;;"66ø56'0.0""";"157ø50'0.0""";;Granodiorite;K;Lis'in massif;;;Yu.M.Neklyudov,1971
3963;47;15;;138;41;;"47ø15'0.0""";"138ø41'0.0""";;Granodiorite;Pg;Samargin Pugdin massif;;;V.P.Simanenko,1972
3964;53;39;40;113;17;30;"53ø39'40.0""";"113ø17'30.0""";;Granite coarse-grained;Tr;Sherbakhtin intrusion;;Oth.:S0~ -0.20;A.A.Malyshev,1960
3965;60;42;;138;30;;"60ø42'0.0""";"138ø30'0.0""";;Bt-Hb granodiorite;K;Uemlyakh massif;G.G.Braginetz;Det:H2o-0.25;N.V.Goloperov,1962
3966;66;56;;156;42;;"66ø56'0.0""";"156ø42'0.0""";;Granodiorite;K;;;;Yu.M.Neklyudov,1971
3967;63;36;;157;2;;"63ø36'0.0""";"157ø2'0.0""";;Granodiorite;K;Plituk massif;I.S.Ryabova;Det:H2o+-0.59;K.L.L'vov,1964
3968;66;24;;138;35;;"66ø24'0.0""";"138ø35'0.0""";;Granodiorite-porphyry;K;Khangas massif;A.V.Skripina;;A.N.Vishnevsky,1973
3969;55;26;;118;55;30;"55ø26'0.0""";"118ø55'30.0""";;Granodiorite;Tr;;A.I.Fedorova;;K.F.Khatskevich,1968
3970;68;10;;164;49;;"68ø10'0.0""";"164ø49'0.0""";;Quartz diorite;K;;L.G.Semenova;Oth:S-0.02;V.S.Degtyarev,1961
3971;65;19;;173;22;;"65ø19'0.0""";"173ø22'0.0""WW";W;Granodiorite;K;;A.P.Burmistrova;;E.A.Makarov,1976
3972;54;7;;135;5;;"54ø7'0.0""";"135ø5'0.0""";;Granodiorite;Pg;Tula massif;;;S.I.Gorokhov,1962
3973;45;28;53;135;27;30;"45ø28'53.0""";"135ø27'30.0""";;Bt-Hb granodiorite;K;Yamutinzin massif;S.Ya.Matytsin;;L.V.Krivitsky,1947
3974;69;40;;170;28;;"69ø40'0.0""";"170ø28'0.0""";;Granodiorite;K;Yanra-Paak massif;S.M.Shadskaya;Oth:C02-0.09;A.M.Demin,1950
3975;47;15;50;138;46;;"47ø15'50.0""";"138ø46'0.0""";;Granosyenite;K;;A.S.Akel'eva;;V.K.Putintsev,1953
3976;62;5;;139;28;;"62ø5'0.0""";"139ø28'0.0""";;Quartz monzonite;K;Dzhotyskan massif;E.M.Atanova;;V.E.Skripnikov,1966
3977;52;51;50;119;45;;"52ø51'50.0""";"119ø45'0.0""";;Granodiorite porphyraceous;J;Malinovsky stock;U.M.Ader;;V.S.Shmarlin,1968
3978;65;46;;170;56;;"65ø46'0.0""";"170ø56'0.0""WW";W;Granite;K;Nunyam massif;;Oth.:C02-0.88;I.M.Sargina,1960
3979;44;28;37;134;47;30;"44ø28'37.0""";"134ø47'30.0""";;Granodiorite;Pg;Pribrezhny massif;;;B.V.Kuznetsov,1965
3980;64;52;;135;15;;"64ø52'0.0""";"135ø15'0.0""";;Granodiorite-porphyry;K;Tengkelin massif;;Oth.:F-0.06;S.A.Ivanov,1973
3981;54;29;;137;50;;"54ø29'0.0""";"137ø50'0.0""";;Granodiorite;K;;;;S.I.Gorokhov,1955
3982;64;37;;144;7;;"64ø37'0.0""";"144ø7'0.0""";;Granodiorite micropegmatitic;K;Taryn massif;N.AKhil';;K.V.Plastinin,1976
3983;64;6;;143;52;;"64ø6'0.0""";"143ø52'0.0""";;Bt granodiorite medium-grained;K;Nel'kan massif;N.A.Khil';;K.V.Plastinin,1976
3984;64;7;;143;48;;"64ø7'0.0""";"143ø48'0.0""";;Bt granodiorite medium-grained;K;Nel'kan massif;S.M.Shadskaya;;K.N.Rudich,1948
3985;52;38;40;114;2;20;"52ø38'40.0""";"114ø2'20.0""";;Granosyenite;Tr-J;;L.S.Voronova;;V.A.Popeko,1968
3986;63;47;;144;9;;"63ø47'0.0""";"144ø9'0.0""";;Granodiorite micropegmatitic;K;Taryn massif;GP.Ignatovich;;K.V.Plastinin,1976
3987;52;19;;112;59;;"52ø19'0.0""";"112ø59'0.0""";;Granosyenite porphyraceous;Tr-J;;D.MShuster;;V.P.Kuznetsov,1960
3988;64;13;30;168;12;30;"64ø13'30.0""";"168ø12'30.0""";;Granodiorite;K;;;Det:H2o+-0.49.Oth.:S03-0.06;S.P.Skuratovsky,1966
3989;54;3;;134;57;;"54ø3'0.0""";"134ø57'0.0""";;Plagiogranite;Pg;;;;Yu.I.Scherbina,1965
3990;52;8;30;114;10;50;"52ø8'30.0""";"114ø10'50.0""";;Quartz diorite;Tr;;;;V.I.Sorochenko,1961
3991;69;33;;149;20;;"69ø33'0.0""";"149ø20'0.0""";;Bt granodiorite;K;Ulakhan-Sis massif;A.GDmitrieva;;G.S.Sonin,1976
3992;62;11;;139;12;;"62ø11'0.0""";"139ø12'0.0""";;Quartz monzonite medium-grained;K;Khalyin massif;N.D.Tikhon'kikh;;V.E.Skripnikov,1966
3993;54;11;;139;36;;"54ø11'0.0""";"139ø36'0.0""";;Granodiorite;K;;L.A.Kyanno;Det.:co2-0.03.Oth.:S03-0.0l;E.N.Brusko,1974
3994;52;57;30;110;12;30;"52ø57'30.0""";"110ø12'30.0""";;Granosyenite;Tr;Verkhneoninsky stock;;;E.N.Zeleny,1971
3995;64;22;;163;30;;"64ø22'0.0""";"163ø30'0.0""";;Granodiorite;K;;S.M.Shadskaya;Oth:co2-0.32;M.N.Kozhemyako,1947
3996;50;5;;109;53;;"50ø5'0.0""";"109ø53'0.0""";;Granodiorite;Tr;;M.V.Freyde;Oth:Ba0-0.05;Yu.P.Den'gin,1956
3997;62;6;;139;24;;"62ø6'0.0""";"139ø24'0.0""";;Quartz monzonite;K;Khalyin massif;N.D.Tikhon'kikh;;l.G.Volkodav,1966
3998;52;50;;139;2;;"52ø50'0.0""";"139ø2'0.0""";;Hb-Bt granite;K;Sergo-Mikhaylovsky massif;;;Ya.I.Fayn,1958
3999;44;31;50;136;11;;"44ø31'50.0""";"136ø11'0.0""";;Diorite;Pg;;T.GShpak;;G.A.Valuy,1975
4000;56;49;;119;30;30;"56ø49'0.0""";"119ø30'30.0""";;Granosyenite;Mz;Sakun massif;V.I.Zhigalova;;A.A.Mikhalevich,1969
4001;51;43;10;107;41;;"51ø43'10.0""";"107ø41'0.0""";;Granite;Tr;Eastern massif;;Oth.:So3-0.06;D.V.Trunev,1961
4002;50;30;40;103;50;30;"50ø30'40.0""";"103ø50'30.0""";;Granosyenite;Tr-J;;;;Ts.B.Tarchimaev,1962
4003;46;56;4;137;2;45;"46ø56'4.0""";"137ø2'45.0""";;Granodiorite;K;;;;A.A.Syas'ko,1969
4004;69;42;;170;27;;"69ø42'0.0""";"170ø27'0.0""";;Granodiorite porphyraceous;K;Yanra-Paak massif;;;M.I.Rokhlin,1937
4005;61;11;;138;43;;"61ø11'0.0""";"138ø43'0.0""";;Amf-Bt granodiorite medium-grained;K;Dzhelin'in massif;E.B.Galayskaya;;G.A.Grinberg,1965
4006;46;1;30;143;24;35;"46ø1'30.0""";"143ø24'35.0""";;Granodiorite;Pg;Aniva intrusive;L.K.Markova;;V.I.Naryzhny's coll.,1963
4007;55;59;;122;47;;"55ø59'0.0""";"122ø47'0.0""";;Granodiorite;J;Chilchin massif;;;Yu.V.Bufeev,1962
4008;51;0;;113;18;;"51ø0'0.0""";"113ø18'0.0""";;Granodiorite(granite) medium-grained;J;Ulotuy massif;N.I.Serebryakova;;E.V.Barabashev,1962
4009;51;59;;133;59;;"51ø59'0.0""";"133ø59'0.0""";;Quartz diorite;K;;;;V.V.Onikhimovsky,1948
4010;47;33;15;138;12;52;"47ø33'15.0""";"138ø12'52.0""";;Granodiorite;Pg;Khulimin Sakhotin massif;;;V.G.Sigov,1973
4011;64;48;;145;45;;"64ø48'0.0""";"145ø45'0.0""";;Bt granodiorite medium-grained;K;Chingakan massif;M.P.Belopol'skaya;;D.S.Golota,1945
4012;46;28;30;136;16;20;"46ø28'30.0""";"136ø16'20.0""";;Granodiorite;K;;;Det.:H2o+-0.76;V.K.Matushkin,1974
4013;68;52;;163;7;;"68ø52'0.0""";"163ø7'0.0""";;Bt-Hb quartz diorite;K;;;Oth.:S-0.22;V.V.Gulevich,1963
4014;53;53;40;117;38;50;"53ø53'40.0""";"117ø38'50.0""";;Bt granosyenite(granite) porphyraceous;Tr-J;;N.A.Lebedeva;;V.S.Ivanov,1968
4015;50;20;;108;45;;"50ø20'0.0""";"108ø45'0.0""";;Granosyenite;Tr;Gremyachin massif;N.P.Mel'nikova;;V.V.Starchenko,1968
4016;69;32;;148;35;;"69ø32'0.0""";"148ø35'0.0""";;Granodiorite;K;Ulakhan-Sis massif;A.I.Kaleschuk;;G.S.Sonin,1976
4017;67;23;;157;41;;"67ø23'0.0""";"157ø41'0.0""";;Granodiorite;K;;;;A.A.Konstantinovsky,1969
4018;53;57;;139;52;;"53ø57'0.0""";"139ø52'0.0""";;Granodiorite;Pg;Evatika massif;S.M.Kireeva;Det:co2-0.14;N.I.Yusovskikh,1973
4019;62;5;;139;28;;"62ø5'0.0""";"139ø28'0.0""";;Quartz monzonite porphyraceous;K;Dzhotyskan massif;N.D.Tikhon'kikh;;I.G.Volkodav,1966
4020;62;35;;139;17;;"62ø35'0.0""";"139ø17'0.0""";;Bt-Hb granodiorite medium-grained;K;Kurum massif;;Oth.:co2-0.27;V.I.Solov'ev,1963
4021;67;33;;169;24;;"67ø33'0.0""";"169ø24'0.0""";;Granite-porphyry;K;Imreney massif;L.G.Semenova;Oth:S-0.22;V.S.Degtyarev,1964
4022;43;53;5;134;30;;"43ø53'5.0""";"134ø30'0.0""";;Granodiorite-porphyry;Pg;;;;M.A.Smirnova,1961
4023;50;5;;109;52;;"50ø5'0.0""";"109ø52'0.0""";;Granosyenite;J;;O.P.Maratkanova;;E.T.Bubnov,1967
4024;63;38;;144;6;;"63ø38'0.0""";"144ø6'0.0""";;Granodiorite micropegmatitic;K;Taryn massif;N.A.Khil';;K.V.Plastinin,1976
4025;64;0;32;168;30;17;"64ø0'32.0""";"168ø30'17.0""";;Plagiogranite;K;;V.A.Sidorov;;V.A.Faradzhev,1971
4026;44;16;40;135;47;50;"44ø16'40.0""";"135ø47'50.0""";;Granodiorite;Pg;Pribrezhny massif;;;B.V.Kuznetsov,1965
4027;49;42;;111;42;;"49ø42'0.0""";"111ø42'0.0""";;Quartz diorite(granodiorite);Tr;;V.G.Nomokonova;;P.E.Lunenok,1939
4028;51;46;;138;30;;"51ø46'0.0""";"138ø30'0.0""";;Quartz diorite;K;;;;V.S.Kuzmin,1946
4029;53;3;30;119;5;20;"53ø3'30.0""";"119ø5'20.0""";;Granodiorite;Tr;;A.I.Fedorova;;S.A.Kozlov,1968
4030;46;0;;137;30;;"46ø0'0.0""";"137ø30'0.0""";;Granodiorite;K;;;;V.N.Ovechkin,1978
4031;61;13;;153;40;;"61ø13'0.0""";"153ø40'0.0""";;Bt-Hb granodiorite;K;Khilgalin massif;M.V.Kondrashina;Det:co2-0.18;Yu.G.Kobylyansky,1964
4032;51;17;;113;39;;"51ø17'0.0""";"113ø39'0.0""";;Granodiorite medium-grained;J;Sypchugur massif;N.A.Lebedeva;;P.I.Kovalev,1968
4033;69;27;;142;49;;"69ø27'0.0""";"142ø49'0.0""";;Bt granite fine-grained;K;Dulgalakh-Chuochur massif;G.S.Chugunov;;V.V.Boyarshinov,1967
4034;46;10;45;136;8;20;"46ø10'45.0""";"136ø8'20.0""";;Monzogranodiorite;K;East-Kandomin massif;6.G.Arbidan;;E.P.Izokh,1957
4035;50;15;;112;18;;"50ø15'0.0""";"112ø18'0.0""";;Granodiorite;J;;;;I.S.Valitskaya,1939
4036;50;5;;108;14;;"50ø5'0.0""";"108ø14'0.0""";;Granodiorite(quartz diorite);Tr;Lower-Ramsky massif;N.I.Serebryakova;;A.V.Vnukov,1960
4037;44;18;25;135;11;30;"44ø18'25.0""";"135ø11'30.0""";;Granodiorite-porphyry;Pg;Lower-Kintsukhin massif;;;I.I.Antushevich,1966
4038;64;21;14;164;19;30;"64ø21'14.0""";"164ø19'30.0""";;Granodiorite-porphyry;K;;;;S.S.Lobunetz,1968
4039;63;31;;157;4;;"63ø31'0.0""";"157ø4'0.0""";;Bt-Hb granodiorite;K;;N.I.Morozova;Det:H2o+-0.65;Yu.M.Senkovsky,1961
4040;52;56;;136;13;;"52ø56'0.0""";"136ø13'0.0""";;Granodiorite;Pg;Koltaur massif;;;Ya.I.Fayn,1964
4041;46;26;25;136;39;40;"46ø26'25.0""";"136ø39'40.0""";;Quartz diorite;K;;;Det.:H2o+-l.OO;V.K.Matushkin,1972
4042;67;4;;167;4;;"67ø4'0.0""";"167ø4'0.0""";;Granodiorite;K;Koranveem massif;I.S.Ryabova;Oth:S-0.01;I.A.Yudakov,1959
4043;53;5;;133;15;;"53ø5'0.0""";"133ø15'0.0""";;Granodiorite porphyraceous;K;;;;G.I.Neronsky,1962
4044;68;6;;178;33;;"68ø6'0.0""";"178ø33'0.0""WW";W;Granodiorite;K;Kamenka massif;;Oth.:Rb20-0.03,Li20-0.0l?Ba0-0.14,Zro2-0.04?F-0.04;Z.G.Karaeva,1967
4045;63;38;;144;6;;"63ø38'0.0""";"144ø6'0.0""";;Granodiorite micropegmatitic;K;Taryn massif;N.A.Khil';Oth:S03-0.24;K.V.Plastinin,1976
4046;61;12;;150;6;;"61ø12'0.0""";"150ø6'0.0""";;Granodiorite;J;Professorsky massif;;;P.N.Spiridonov,1940
4047;45;33;15;133;31;35;"45ø33'15.0""";"133ø31'35.0""";;Granodiorite;K;Yamutinzin massif;;;N.K.Flyaga,1962
4048;49;59;;111;31;;"49ø59'0.0""";"111ø31'0.0""";;Granodiorite;J;;M.T.Selyutina;;V.V.Starchenko,1961
4049;59;39;;150;39;;"59ø39'0.0""";"150ø39'0.0""";;Granodiorite;K;;Magadan batholite;;A.M.Demin,1945
4050;64;22;;173;35;;"64ø22'0.0""";"173ø35'0.0""WW";W;Granodiorite;K;Providensky Valkarvaam massif;N.N.Shavrova;;A.V.Andrianov,1939
4051;67;0;;136;20;;"67ø0'0.0""";"136ø20'0.0""";;Granodiorite porphyraceous coarse-grained;K;Tirekhtyakh massif;;;D.P.Vas'kovsky,1951
4052;53;28;30;157;19;;"53ø28'30.0""";"157ø19'0.0""";;Plagiogranite;Mz;;G.I.Guzieva;Oth:S03-0.04;D.A.Babushkin,1967
4053;44;55;36;134;58;27;"44ø55'36.0""";"134ø58'27.0""";;Granodiorite;Pg;Lower-Kuentsin massif;;;M.N.Novikova.1956
4054;63;30;;144;7;;"63ø30'0.0""";"144ø7'0.0""";;Granodiorite micropegmatitic;K;Taryn massif;N.A.Khil';;K.V.Plastinin,1976
4055;58;59;;152;8;;"58ø59'0.0""";"152ø8'0.0""";;Granodiorite;K;South-Eastern massif;;Det.:H2o+-0.53;V.F.Karpichev,1960
4056;49;30;;113;25;30;"49ø30'0.0""";"113ø25'30.0""";;Quartz diorite;Tr;Tsagan-Chulutin massif;;Oth.:so3-0.10;Tochtokh,1974
4057;47;12;5;137;28;30;"47ø12'5.0""";"137ø28'30.0""";;Granodiorite-porphyry;K;;;;V.V.Sigov,1969
4058;65;8;;134;55;;"65ø8'0.0""";"134ø55'0.0""";;Quartz monzonite;K;Enachin massif;;Oth.:F-0.07;S.A.Ivanov,1973
4059;55;4;;130;3;;"55ø4'0.0""";"130ø3'0.0""";;Quartz diorite fine-grained;K;;;;V.A.Dyrenko,1962
4060;46;24;25;135;51;15;"46ø24'25.0""";"135ø51'15.0""";;Bt granite;K;Upper-Tatiba massif;;;V.A.Nikogosyan,1966
4061;59;58;;143;15;;"59ø58'0.0""";"143ø15'0.0""";;Granodiorite-porphyry;K;;N.S.Sergutina;Det:H2o+-1.60;I.K.Mukhomor,1960
4062;63;29;;141;55;;"63ø29'0.0""";"141ø55'0.0""";;Bt quartz monzonite porphyraceous;K;Kyuentin massif;P.M.Bosek;Oth:Zr02-0.02,so3-0.30;S.I.Gavrikov,1951
4063;69;36;;170;11;;"69ø36'0.0""";"170ø11'0.0""";;Granodiorite;K;Pevek massif;;Oth.:C02-0.07,S-0.06;B.M.Flerov,1953
4064;72;47;;140;45;;"72ø47'0.0""";"140ø45'0.0""";;Granodiorite;K;Svyatoy Nos massif;;;S.V.Ryabenko,1975
4065;64;59;;172;28;;"64ø59'0.0""";"172ø28'0.0""WW";W;Quartz diorite;K;Vukvunay massif;;Oth.:S-0.03;S.E.Sinitsky,1953
4066;53;8;;126;21;;"53ø8'0.0""";"126ø21'0.0""";;Granodiorite;K;;;;K.P.Karavanov,1962
4067;68;45;;133;58;;"68ø45'0.0""";"133ø58'0.0""";;Granodiorite;K;Ochuun massif;;;V.B.Spektor,1966
4068;69;31;;148;32;;"69ø31'0.0""";"148ø32'0.0""";;Bt granodiorite;K;Ulakhan-Sis massif;A.G.Dmitrieva;;G.S.Sonin,1976
4069;66;13;;134;35;;"66ø13'0.0""";"134ø35'0.0""";;Bt-Amf granodiorite;K;Ketekhtyakh massif;;;V.E.Abel',1969
4070;53;3;;139;4;;"53ø3'0.0""";"139ø4'0.0""";;Granodiorite;K;Dalzhin massif;;;E.P.Zarembsky,1961
4071;62;32;30;173;14;;"62ø32'30.0""";"173ø14'0.0""";;Granodiorite;K;;T.P.Popova;;O.N.Ivanov,1972
4072;66;45;;178;22;;"66ø45'0.0""";"178ø22'0.0""WW";W;Granodiorite;K;Vennlem Southern massif;Z.I.Karpicheva;;V.K.Sadakov,1963
4073;65;23;;173;50;;"65ø23'0.0""";"173ø50'0.0""WW";W;Granodiorite-porphyry;K;;;Oth.:C02-0.28;G.A.Zhukov,1956
4074;67;5;;177;9;;"67ø5'0.0""";"177ø9'0.0""";;Bt-Hb granodiorite-porphyry;K;Upper-Tanyurer massif;G.S.Gormasheva;Det:H2o+-0.84;G.A.Kibanov,1958
4075;69;36;;170;11;;"69ø36'0.0""";"170ø11'0.0""";;Granodiorite;Mz;Pevek massif;;;S.F.Lugov,1953
4076;67;50;;178;40;;"67ø50'0.0""";"178ø40'0.0""WW";W;Granodiorite;K;Venekan massif;;;L.V.Kuz'mina,1940
4077;70;3;;140;7;;"70ø3'0.0""";"140ø7'0.0""";;Quartz diorite;K;Ekachan massif;N.D.Tikhon'kikh;Oth:so3-0.12;A.M.Uzyunkoyan,1974
4078;54;0;;114;31;;"54ø0'0.0""";"114ø31'0.0""";;Bt granite;Tr-J;;L.A.Izarenko;;E.E.Zelensky,1966
4079;54;6;10;117;50;40;"54ø6'10.0""";"117ø50'40.0""";;Granodiorite;J;;;;Yu.V.Kazitsyn,1967
4080;69;40;;151;24;;"69ø40'0.0""";"151ø24'0.0""";;Granodiorite;J;Ulakhan-Sis massif;;Oth.:S03-0.04;A.V.Artemov,1970
4081;69;30;30;141;14;;"69ø30'30.0""";"141ø14'0.0""";;Hb-Bt quartz monzonite;K;Arga-Emneken massif;;Oth.:F-0.12,Ba0-0.02,v2o3-0.0l;L.A.Musalitin,1966
4082;65;6;;135;4;;"65ø6'0.0""";"135ø4'0.0""";;Granodiorite fine-grained;K;Tinigan massif;;Oth.:Li20-0.0l,F-0.08;S.A.Ivanov,1973
4083;44;24;40;133;1;20;"44ø24'40.0""";"133ø1'20.0""";;Granodiorite;K;Sinegorsky massif;;;I.K.Nikiforova,1973
4084;46;23;50;135;55;25;"46ø23'50.0""";"135ø55'25.0""";;Granite;K;Tatiba massif;;;V.A.Nikogosyan,1966
4085;69;59;;141;10;;"69ø59'0.0""";"141ø10'0.0""";;Bt-Hb quartz monzonite;K;Bakyn massif;;;L.G.Demin,1965
4086;55;32;;135;45;;"55ø32'0.0""";"135ø45'0.0""";;Granodiorite;K;;;;V.F.Zubkov,1958
4087;68;4;;179;14;;"68ø4'0.0""";"179ø14'0.0""";;Quartz diorite;K;Taureran massif;;Det.:H2o+-l.09;K.S.Sukhov,1964
4088;69;41;;151;40;;"69ø41'0.0""";"151ø40'0.0""";;Quartz monzonite;J;Ulakhan-Sis massif;;Det.:co2-0.08;A.V.Artemov,1970
4089;67;31;;166;3;;"67ø31'0.0""";"166ø3'0.0""";;Granodiorite;K;Shapki massif;;Oth.:S-0.07,co2-0.85;N.N.Zlobin,1941
4090;47;15;;138;41;;"47ø15'0.0""";"138ø41'0.0""";;Granodiorite;Pg;Samargin massif;;Det.:H2o+-0.51;V.P.Davydov,1975
4091;50;46;;136;23;;"50ø46'0.0""";"136ø23'0.0""";;Granodiorite-porphyry;K;;;;V.V.Onikhimovsky,1959
4092;59;34;;150;50;;"59ø34'0.0""";"150ø50'0.0""";;Quartz diorite;K;Magadan batholite;;Oth.:S03-0.09;V.V.Zakandyrin,1949
4093;49;35;;111;21;;"49ø35'0.0""";"111ø21'0.0""";;Hb-Bt granodiorite;J;;A.S.Akel'eva;;N.I.Tikhomirov,1964
4094;53;1;30;119;0;30;"53ø1'30.0""";"119ø0'30.0""";;Granodiorite;Tr;;A.I.Fedorova;;S.A.Kozlov,1968
4095;60;24;;151;48;;"60ø24'0.0""";"151ø48'0.0""";;Hb-Bt granodiorite;K;Neorchan massif;G.S.Gormasheva;Det:H2o+-l.57,co2-0.66;M.P.Krutous,1956
4096;47;10;25;136;42;40;"47ø10'25.0""";"136ø42'40.0""";;Granodiorite-porphyry;K;Sukheno-Katen massif;;;E.P.Izokh,1955
4097;65;52;;165;57;;"65ø52'0.0""";"165ø57'0.0""";;Bt-Hb granodiorite;K;;;;E.K.Zotov,1965
4098;60;56;;147;25;;"60ø56'0.0""";"147ø25'0.0""";;Hb-Bt granodiorite;K;;A.Kh.Brovtman;;S.S.Gerasimenko,1942
4099;44;42;25;135;19;15;"44ø42'25.0""";"135ø19'15.0""";;Quartz diorite;K;;Zubkova;;D.N.Kuznetsov,1967
4100;50;24;;135;22;;"50ø24'0.0""";"135ø22'0.0""";;Quartz diorite;K;;;;B.I.Burde,1962
4101;49;37;;112;21;;"49ø37'0.0""";"112ø21'0.0""";;Quartz diorite;J;;;;G.V.Shubin,1967
4102;65;17;;143;11;;"65ø17'0.0""";"143ø11'0.0""";;Granodiorite;K;Uchin massif;;;V.G.Kamalyan,1949
4103;69;39;;170;17;;"69ø39'0.0""";"170ø17'0.0""";;Granodiorite;K;Peekeney massif;;;M.I.Rokhlin,1938
4104;54;9;;139;52;;"54ø9'0.0""";"139ø52'0.0""";;Granodiorite;Pg;;;;D.I.Gusev,1961
4105;64;56;;172;27;;"64ø56'0.0""";"172ø27'0.0""WW";W;Quartz diorite;K;Vukvunay massif;;Oth.:S-0.01;S.E.Sinitsky,1953
4106;69;36;;170;11;;"69ø36'0.0""";"170ø11'0.0""";;Granodiorite;K;Pevek massif;Glazovskaya.;Oth:S-0.04,co2-0.08,Sno2-0.14;B.L.Flerov,1959
4107;47;20;;139;0;;"47ø20'0.0""";"139ø0'0.0""";;Granodiorite;Pg;Golden massif;;Det.:H2o+-0.19;I.Z.Bur'yanova,1970
4108;69;53;30;141;12;;"69ø53'30.0""";"141ø12'0.0""";;Bt-Hb Granodiorite medium-grained;K;Arga-Emneken massif;;;L.A.Musalitin,1967
4109;50;4;;109;46;;"50ø4'0.0""";"109ø46'0.0""";;Granodiorite;Tr;;O.Sazonova;;L.I.Agarova,1961
4110;63;15;54;166;40;35;"63ø15'54.0""";"166ø40'35.0""";;Granodiorite;K;;V.A.Sidorov;;V.A.Faradzhev,1971
4111;46;19;55;138;1;30;"46ø19'55.0""";"138ø1'30.0""";;Granodiorite;K;;;Det.:H2o+-0.18;G.A.Amel'chenko,1976
4112;63;33;40;165;15;;"63ø33'40.0""";"165ø15'0.0""";;Granodiorite;K;;M.V.Kondrashina;Det:H2o+-0.76;G.P.Preobrazhensky,1969
4113;60;26;;147;9;;"60ø26'0.0""";"147ø9'0.0""";;Granodiorite;K;Pirat massif;;;Yu.I.Korshikov,1966
4114;47;15;;138;41;;"47ø15'0.0""";"138ø41'0.0""";;Granodiorite;Pg;Samargin massif;;;V.P.Simanenko,1973
4115;47;16;40;138;45;45;"47ø16'40.0""";"138ø45'45.0""";;Granodiorite;Pg;Samargin massif;;Det.:H2o+-0.57;A.V.Oleynikov,1975
4116;47;21;36;138;28;48;"47ø21'36.0""";"138ø28'48.0""";;Granodiorite medium-grained;K;Unta massif;;;F.T.Fedchin,1975
4117;67;25;;166;2;;"67ø25'0.0""";"166ø2'0.0""";;Granodiorite;J;;;Oth.:S-0.08,co2-l.22;N.M.Zlobin,1941
4118;69;50;;174;26;;"69ø50'0.0""";"174ø26'0.0""";;Granodiorite;K;Pyrkatagyn massif;;;M.N.Bogdanova,1967
4119;49;19;;139;3;;"49ø19'0.0""";"139ø3'0.0""";;Granodiorite;K;;AN.Geraskina;;A.V.Demin,1966
4120;53;22;;140;13;;"53ø22'0.0""";"140ø13'0.0""";;Granodiorite;Pg;Gyrman massif;;;N.P.Savrasov,1961
4121;65;59;;165;27;;"65ø59'0.0""";"165ø27'0.0""";;Quartz diorite;K;;;;E.K.Zotov,1965
4122;62;10;;139;14;;"62ø10'0.0""";"139ø14'0.0""";;Tonalite;K;Khalyin massif;T.S.Ogneva;;I.G.Volkodav,1966
4123;51;30;;134;39;;"51ø30'0.0""";"134ø39'0.0""";;Quartz diorite;K;;;;M.T.Turbin,1960
4124;63;10;;157;30;;"63ø10'0.0""";"157ø30'0.0""";;Bt-Px granodiorite;K;Khakyrchan massif;;;N.M.Keppen,1940
4125;64;56;;134;21;;"64ø56'0.0""";"134ø21'0.0""";;Granodiorite;K;Khunkhadin massif;;Oth.:S03-0.17,F-0.08;S.A.Ivanov,1973
4126;45;38;40;137;23;30;"45ø38'40.0""";"137ø23'30.0""";;Granodiorite;K;;;;V.N.Ovechkin,1975
4127;60;26;10;142;7;50;"60ø26'10.0""";"142ø7'50.0""";;Granosyenite;K;;;Det.:H2o+-0.16;V.M.Aleksandrov,1970
