1255- (58°53' ,151°46')|.Granite|.K1|.Burgaulin massif|.Oth.:C02-0.12|(A.M.Demin,1950). 
1256- (46°30' ,104°15')|.Granite|.Tr3|(E.V.Mikhaylov,1973). 
1257- (44°48' ,133°30'35")|.Bt granite|.K2|(O.G.Starov,1965). 
1258- (66°16' ,139°47')|.Bt-Mu granite medium-grained|.K1|.Chibagalakh massif|.L.D.Nefedova|(S.I.Pinaev,1975). 
1259- (45°53' ,135°01'10")|.Granite|.K|.Det.:H2o+-0.32|(V.A.Nikogosyan,1973). 
1260- (49°58' ,112°58')|.Bt granite|.J2|.Khalzan massif|.R.P.Il'nitskaya|(V.N.Zavarit sky?l935). 
1261- (45°30'20",135°25'30") |.Granite coarse-grained|.K2|.Oth.:H2o+-0||.29|(A.A.Strizhkova,1975). 
1262- (48°58' ,132°17') |.Bt granite|.K1|.Butakan mass if||.E|.I.Chechukalova|(A.A.Sushkov|,1957) . 
1263- (53°55'50",115°46') |.Granite|.Tr-J|.Kontal akan|-Marekt in massif|.L.E.Fedoseeva|(V.S|.Ivanov,1968). 
1264- (67°24' ,157°39') |.Bt granite||.K1|(A.A.Konstant inovsky,1969). 
1265- (43°39'40",135°13'20")|.Granite|.K2|-Pg1|.Saken massif|(F.K.Shipulin,1957) . 
1266- (68°01' ,137°11') |.Bt granite medium-grained||.K1|.Kurein massif|(A.F.Zausaev,1969) . 
1267- (51°28' ,111°12') |.Granite leucocratic medium-grained|.Tr3-J1|.A.I.Fedorova|(V|.I.Sizykh|,1967). 
1268- (46°33'25",135°55'10")|.Aplite|.K2|(V.A.Nikogosyan|,1966). 
1269- (64°45' ,141°19') |.Granite porphyraceous||.J3|.Alaskit ic massif|.E|.P.Baranova|.Oth|.~F|-0|.16|(V||~F.Alyavdin,1960). 
1270- (68°01' ,137°04')|.Bt granite coarse-grained||.K1|.Ku r ein massif|(A.F.Zausaev,1969) . 
1271- (69°42' ,171°26')|.Bt granite|.K2|.Pyrkanay mas sif||.E|.I|.Tolkacheva||.Oth.:Cl|-0|.04|(N.I.Tikhomirov,1940). 
1272- (49°49' ,111°48')|.Granite alaskitic|.J2|(V|.V.Starchenko,1961). 
1273- (46°53' ,102°08')|.Granite|.Tr3|(E.V.Mikhaylov,1973|). 
1274- (50°08' ,109°54') |.Bt granite|.Tr|.M.E.Freyde|.Oth|.|:Ba0-0.04,F-O.Ol|(Yu.P.Den|'gin,1956). 
1275- (63°45' ,157°57')|.Granite alaskitic|.Pg||.I|.S|.Ryabova|.Det.:H2o+-0.89|(K.L.L'vov|,1964) . 
1276- (53°08' ,119°02'30")|.Granite leucocratic|.Tr|.N|.P.Me l|'nikova|(S.A.Kozlov,1968) . 
1277- (45°59'25",136°12'40")|.Bt granite|.K2|.I|.M.Lalyki na|(A.I.Burde,1964). 
1278- (51°07' ,112°54')|.Granite leucocratic||.J2|.Kulindin massif|.D.M.Shuster|(E.V|.Barabashev|,1959). 
1279- (50°50' ,108°22') |.Granite fine|-grained|.Tr3-J1|.Tot khotoy massif|.L.S.Voronova|{V.I.Sizykh|,1 964|). 
1280- (51°06',113°14')|.Granite leucocratic medi um-grained|.J3|.L.S.Voronova|.(E.T.Bubnov,1964). 
1281- (52°16'50",115°56'40")|.Granite leucocratic|.Tr|.Kurban massif|.D.M.Shuster|(A.P.Zinov'eva,1961). 
1282- (45°21'40",135°48'30")|.Granite coarse-grained|.K2|.Eldovak Orekhovsky massif|.Det.:H2o+-0.36|(A.A.Strizhkova,1975). 
1283- (52°45'30",116°40'16")|.Granite|.Tr|.Tungir massif|.N.A.Lebedeva|(N.V.Kuzheleva,1968). 
1284- (51°02' ,112°30')|.Granite gneissose|.J3|.U.M.Ader|(V.L.Yakovlev,1968). 
1285- (67°25' ,134°53')|.Two mica granite medium-grained|.K1|.Ynnykh-Khaya massif|.Oth.:so3-0.02|(V.V.Boyarshinov,1974). 
1286- (51°12' ,110°37')|.Granite leucocratic|.J1|.Shakha-Gorkhon massif|.N.G.Ivanova|(M.D.Berdnikov,1966). 
1287- (47°13'13",138°14'45")|.Granite-porphyry|.Pg1|.Det.:H2o+-0.45|(N||.I|.Arkhipov,1973). 
1288- (51°27' ,108°20')|.Alaskite|.Tr-J1|.R.T|.Vyatkina|(A.K.Izvekov,1968) . 
1289- (51°21'30",108°29'30") |.Granite leucocratic|.Tr-J1|.Dabat stock|.R.T.Vyatkina|(A.K.Izvekov,1968). 
1290- (49°23' ,109°27')|.Bt granite medium-grained|.Mz1|.V.I.Zhigalova|(N||.P.Kostyakov,1966). 
1291- (51°47' ,113°53')|.Bt granite porphyraceous|.J1_2|.L.S.Voronova|(I.N|.Fomin,1960). 
1292- (44°28'28",134°15'50")|.Granite coarse-grained|.K2|.Lampakhez Sadovsky massif|.F.T.Rynkova. |+Det.:H2o|-0.22|(V.V.Golozubov,1977). 
1293- (62°23' ,155°54')|.Granite fine-grained|.K2|.Aygur massif|.N.I.Morozova||.Det.:H2o+-0.34|(L.V.Ievlev,1954). 
1294- (52°29'55",115°36'50")|.Bt granite|.Tr|.N.A.Ogneva|(R.V.Tsoy,1960) . 
1295- (69°58' ,134°06')|.Bt granite||.K1|.Kerekh massif|.Oth.:S03-0.07|(G|.S|.Yaskelyainen,1967) . 
1296- (53°34'40",113°13')|.Granite alkaline||.Tr||.lngur intrusion|(L.P|.Alaev,1962). 
1297- (48°06'18",104°23'24")|.Bt|-Hb granite|.J2|(Yu.M.Arsen'ev,1960). 
1298- (45°54' ,107°43')|.Granite||.J2_3. (Yu.K|.Varzalov,1972). 
1299- (50°18' ,108°56')|.Granite coarse|-grained|.Tr-J2|.G.L.Znamenskaya|(N.P.Kostyakov,1961). 
1300- (49°36' ,112°19')|.Bt granite fine-grained|.J1_2|.L.S.Voronova|(N|.K.Dmitrochenko,1965). 
1301|- (51°41' ,135°40')|.Granite medium-grained|.K2|(N.G.Osipov,1964). 
1302- {52°18' ,113°00')|.Granite-porphyry||.Tr|.D.M.Shuster|{V.P.Kuznetsov,1960). 
1303|- {50°17';139°48')|.Granite alkaline|.Pg2|.Kolba massif|(Yu.M.Vdovin,1958). 
1304- {62°32' ,155°48')|.Bt granite porphyraceous fine|-grained|.K2|.Left-Omsukchan massif|.V.I.Noskov|{N.N.Stulov,1945). 
1305- (69°35' ,150°30')|.Granite medium-grained|.J3|.Ulakhan-Sis massif|(A.V.Artemov,1970) . 
1306- {68°02' ,179°40'W)|.Bt granite fine|-grained|.K|.Taureran massif|.L.P.Maslova|.Oth.:F-0.06|,so3-0.03|{A.P.Milov,1964). 
1307- {53°40|'50"|,ll5°09|'30")|.Granite|-porphyry alkaline|.Tr-J1|.Ve.rshino-Dukuvucha massif|.N|.P|.Mel|'nikova|. {V.A.Popeko,1968). 
1308~ {63°38'35",142°57'30")|.Two mica granite medium-grained|.K1|.Kurdat massif|.L.I.Solov'eva|{G.G.Naumov,1978). 
1309- {49°40' ,112°15')|.Granite|-porphyry|.J3|.N.A.Lebedeva|{N.K.Dmitrochenko~l965). 
1310- {51°59'20",il4°56'40")|.Granite leucocratic|.Tr|.Ilandin massif|.L.V.Sergeeva|{S.K.Ushakov,1965). 
1311|- {45°05'40",134°41'40") |.Granite|.K2|{Yu.N.Razmakhnin,1964). 
1312- {62°37' ,140°46')|.Granodiorite-porphyry|.K2|.Khoron massif|.L.I.Solov'eva|.Oth.:S|-0.24|{G.G.Naumov,1978). 
1313- {51°20',109°25')|.Bt granite medium-grained|.J1|.Bom-Gorkhon massif|.L.S.Voronova|{Yu.P.Skryuchenkov,1963) . 
1314- {49°44',ll2°22' .)|.Granite|-porphyry|.J3|.i<hapcheranga stock|.D.M.Shuster|(V.P.Kovalev,1967). 
1315- {50°16'3ri",l07°3o')|.Bt g~anite|.Tr2. ~amir|~assif|.S.B.Egorova|{V.A.Novikov,1973). 
1316- {49°45' ,ll2°21')|.G'ranite:.:frnrphyry|.J3|.Khapcheranga stock|.LI.Fisher|{V.P.Kovalev,1967) . 
1317- {52°11'40",114°37'20") |.Gr:anite. :J2|.D.M.Shuster|(Yu.D.Penyagin,1962). 
1318- {62°08'|,173°44')|.Plagiogranite||.J3-K1|;N|.I|.Bulymenko|,(O.N|.Ivanov|,1977). 
1319- {53°45'10",115°18'10") |.Granite|.Tr-J1|.U.M.Ader|(V.A.Popeko,1968). 
1320- {50°07' ,110°07')|.Granite leucocratic porphyraceous|.J2|.Asakan-Shumilovo massif|.S.V|.Potapova|(Zh.N.Rudakova,1967). 
1321- (60°53' ,153°38')|.Granite leucocratic medium-grained||.K2|.G.A.Finogentova|.Det.:H2o+-0.59|(Yu.G|.Kobylyansky,1964). 
1322- (60°31'40",141°21')|.Granite subalkaline||.K2|.Det.:H2o+-0.55|(V.G.Korol'kov,1970). 
1323- (49°58' ,113°02')|.Granite pegmatoid|.J2|.Khalzan massif||.K.A.Baklanova Oth.:Ba0-0.12,S03-o.01|(V.Ya.Kiselev,1958). 
1324- (53°43' ,115°12')|.Granite leucocratic alkaline|.Tr-J||.Zimov'e massif|.N|.P.Mel'nikova|(V.A.Popeko,1968). 
1325- (69°42' ,134°28')|.Granodiorite|.K|.Oyun-Yuryakh massif|{A.F.Zausaev,1966) . 
1326- (50°36' ,113°53')|.Bt granite porphyraceous|.J3|.Zun-Undur massif|(N.V|.Shtal' ,1958). 
1327- (47°28' ,138°11'36")|.Granite coarse-grained|.Pg1|.Khulimin Sakhotin massif||.Det|. :H2o+-0.30|(N.I.Shlepkin,1972). 
1328- (51°26' ,113°27')|.Bt granite||.J1_2|.Olenguy massif|.O.S|.Beloborod'ko|(L||.I|.Sergeev||,1967). 
1329- (52°20'40",114°19')|.Granite|-porphyry|.J3|.V.I.Zhigalova|(E.A.Zaykov,1970). 
1330- (64°39' ,146°29')|.Bt granite medium-grained|.K1|.Ellu massif|(V.I.Krasnokutsky,1938). 
1331- (60°46' ,149°31')|.Granite-porphyry|.K2|.Nebukhandzhin stock|.A.Kh.Faytel'son|{V||.I.Afanas'ev,1962) . 
1332- (54°49'25",117°45')|.Morion|-granite|.J 2_3|.M.I.Merkul'eva|{V.I|.Shulika,1966) . 
1333- {52°21',112°57')|.Aplite|.Tr3-J1|.L.S.Voronova|(V|.A.Popeko,1968). 
1334- (52°51' ,117°21')|.Granite|-porphyry|.J3|.D.M.Shuster|(A.B.Ivanov,1966). 
1335- {52°41'30",118°23'35")|.Granite-porphyry|.J2_3|.O.S.Beloborod'ko|(V.S.Shmarlin,1968). 
1336- (50°18' ,108°37')|.Granite|(plagiogranite)|.Tr|.Gremyachin massif|.N.P.Mel'nikova|(V.V.Starchenko,1968). 
1337- (52°03'20",114°20'50")|.Granite||.J2|.Volokatuy stock|.N|.I|.Serebryakova|(A|.N.Yatsko,1964) . 
1338- (47°40' |,107°39'40")|.Bt granite|.J|.Ulan-Eregin massif|(V|.M.Ushakov,1964) . 
1339- (66°09' ,129°13')|.Granite fine|-grained||.K1|.Khoboyotuu-Echiy massif|(N|.A.Tseydler,1969) . 
1340- (44°29'15",136°07'10")|.Granite|.Pg|.Mutukhin Oprichnin massif|.Yu|.S.Chudakova|{S.A.Korenbaum,1973). 
1341- (47°16'50",137°03'20")|.Granite|.K2|.Det.:H2o+-0.44|(I.Z.Bur'yanova,1968). 
1342- (46°35'14",133°57'25")|.Granite-porphyry|.K2|.R.Kulebyakina|(B.Ya.Chernysh?l963). 
1343- (43°07',134°20'10")|.Gr~ite alkaline fine-grained|.K2-Pg|.G.A.Filippova|(B.L.Zalischak?l965). 
1344- (50°10' ,112°25')|.Granite leucocratic|.J3|.A.S.Akel'eva|(N.I.Tikhomirov?l964). 
1345- (67°53' ,178°35'W)|.Bt granite|.K1|.Veshkap massif|.A.P.Lyubelskaya|(A.V|.Andrianov,1939). 
1346- (50°33',111°12')|.Bt granit|~fine-grained|.J 3|.O.P.Maratkanova|(E.T.Bubnov?l965). 
1347- (61°26' ,153°22')|.Granite-porphyry|.K2|.Mladshy Brat massif|.N.I.Morozova|.Det.:H2o+-0.25|(Yu.G.Kobylyansky,1961). 
1348- (53°30'25",116°45'20")|.Granite|.Tr|.Ust'-Nerchugan massif|.N.I.Serebryakova|(Yu.D.Penyagin?l966). 
1349- (47°40' ,112°07')|.Bt granite|.J2|.Kharayamatin massif|(0.1.Myaskovsky). 
1350- (61°31' ,156°21')|.Bt granite medium-grained|.K2|.Dyuken massif|.P.V.Artemenko|(V.A.Grachevasl958). 
1351- (65°59' ,170°14')|.Bt granite|.K1|.Eylyuksu massif|.Oth.:co2-0.48|(l.M.Sargina 9 1960). 
1352- (47°57' ,114°20')|.Granite leucocratic|.J 3. (R|.A.Khasin). 
1353- (51°23' ,109°27')|.Bt granite|.J1|.Bom-Gorkhon massif|.L.S.Voronova|(Yu.P.Skryuchenkov,1963) . 
1354- (50°03' ,109°42')|.Bt granite coarse-grained|.J3|.Bilchir massif|.E.I.Fisher|(E.T.Bubnov,1962). 
1355- (53°51'40",117°39'20")|.Granite-porphyry|.J 3|.O.G|.Arbidan|(G.V.Aleksandrov?l957). 
1356- (44°29'15",136°07'10")|.Granite leucocratic|.K2-Pg|.Mutukhin Oprichnin massif|(V.N.Musin 9 l970). 
1357- (52°31' ,109°42'40")|.Granosyenite|.Tr|.K.I.Tomshina|(E.M.Bagadaev,1969) . 
1358- (54°19'40",119°59')|.Granite|.Tr||.V|.I|.Zhigalova|(N|.V.Kuzheleva,1968). 
1359- (52°45'52",116°45'50")|.Bt granite||.Tr|.Medvedkin massif|.V.I.Zhigalova|(N|.V.Kuzheleva,1968). 
1360- (51°22' ,108°21'45")|.Alaskite|.Tr-J1|.R.T.Vyatkina|(A.K.Izvekov,1968). 
1361- (43°56'20",135°30'25")|.Granite leucocratic|.K2|.Vladimirsky massif|(V.N.Musin,1970). 
1362- (47°49'13",138°08'10")|.Granite alkaline porphyraceous|.K2|.Koin massif|.Det.:H2o+-0.34|(A.V.Oleynikov,1972). 
1363- (47°12'35",137°33'10")|.Granite alaskitic|.K2|(F.G.Fedchin,1970). 
1364- (50°18' ,103°25')|.Bt granite|.Mz|.Pervomaysky stock|.Oth.:S03-0.19|(D.Zhalsabon,1964). 
1365- (49°47' ,106°59')|.Aplite|.J. (A.V.Buryblin,1959). 
1366- (49°05' ,131°17')|.Granite-porphyry|.K2|.Kimkan intrusion|.A.N.Aksel'rod|(A.P.Glushkov,1954). 
1367- (50°33' ,111°11')|.Bt granite coarse-grained|.J3.o.P.Maratkanova|(E.T.Bubnov,1965). 
1368- (64°51' ,175°06'W)|.Bt granite medium-grained|.K2|.Senliveem Nunligran massif|.Oth.:co2-0.20|(V.N.Stavitsky,1959). 
1369- (45°11',135°06'35")|.Granophyre|.K2|{A.G.Kataev,1972). 
1370- (51°24' ,113°28')|.Granite leucocratic|.J1_2|(E.P.Bessolitsin,1938). 
1371- (52°51' ,140°58')|.Granite leucocratic medium-grained|.Pg2|(V.V.Shadynsky,1966). 
1372- (63°15' ,152°11')|.Aplite|.J 3|.Deras-Yuryugin massif|.M|.P.Belopol'skaya|(E.F.Sukhanova,1950). 
1373- (53°51'40",117°39'20")|.Granite|-porphyry|.J3|.O.G.Arbidan|(G.V.Aleksandrov,1957). 
1374- (53°27' ,116°49').Granite-porphyry|.Tr|.Muroy massif|.T|.I.Linnik|(Yu.D.Penyagin,1967). 
1375- (53°40' ,113°16'30")|.Granite alkaline|.Tr|.Sherbakhtin intrusion|(L.P.Alaev,1962). 
1376- (68°05' ,136°34')|.Granite fine-grained|.K1|.Khatynnakh massif|(A.F.Zausaev,1969). 
1377- (43°52'10",135°27')|.Granite|.K2-Pg|.Saken massif|.O.V.Krutetskaya|.Det.:H2o+-0.23|(M.A.Favorskaya,1956). 
1378- (70°08' ,134°49')|.Bt granite fine-grained|.K1|.Khas-Yuryakh massif|(I.N.Tupilkin,1972). 
1379- (46°25'55",135°49'25")|.Granite alaskitic|.K2-Pg|.Tatiba massif|(V.A.Nikogosyan,1966). 
1380- (52°23'55",109°30'20"}|.Granite||.Tr|.R.T.Vyatkina|(E.M.Bagadaev,1969). 
1381-(49°41' ,109°46')0 Granite-porphyry|.Tr|.D.M.Shuster|(E.AoZaykov,1963). 
1382-(54°02' ,135°08')|.Adamellite|.K2-Pg1|.Tyla massif|(S.I.Gorokhov,1962). 
1383-(48°07' ,114°30')|.Granite|.J3|:Unegetin massif|(R.A.Khasin). 
1384-(62°24' ,149°16')|.Bt granite coarse|-grained|.K1|.Big Annachag massif|.G.S.Gormashovao Det.:H2o+-0.26|(V.N.lipatov,1958). 
1385-(45°07'10",136°45'50")|.Granite|.K2-Pg|.Popova|.Det.:co2-0.17|.Oth.:Ba0-0.05|(A.B.Razhivin,1960). 
1386-(46°50'10",136°55'05")|.Bt granite|.K2|.Semicircle massif|.G.V.Nikolaeva|(EoP.Izokh,1955)0|
1387-(51°30' ,113°15')|.Granite leucocratic|.J1_2|.Sukhan massif|.N.A.Lebedeva|(L.loSergeev,1967)0|
1388-(53°54'20",115°30')|.Granite porphyraceous|.Tr3-J1|(V.A.Popeko,1966). 
1389-(67°48' ,178°52'W)|.Granite fine|-grained|.K1-K2|.Oth.:Rb2o-0.06|,Li20-0.0l|,As-0.03|,F-0.07|,ZrOg-0.02|(Z.G.Karaeva,1967). 
1390-(50 56' ,113°18')|.Granite leucocratic coarse-grained|.J2_3|.V.Petrikovetz|(A.I.Shevtsov,1967). 
1391-(69°53' ,133°45')|.Bt granite||.K1|.Tarbagannakh massif|(V|.M.Oleshko,1965). 
1392-{43°37'20",135°11'35")|.Granite miarolic|.K2-Pg|.Ol'gin massif||.L.V.Nedashkovskaya o Det.:H2o+-0.22|(G.A.Valuy,1975). 
1393-(49°54' ,112°55')|.Two mica granite medium-grained|.J2|.Khalzan massif|.M.M.Stukalova|(V.Ya.Kiselev,1958). 
1394-(45°15' ,133°50')|.Granite coarse-grained pegmatoid|.K2|.Kabarga stock|(l.K.Nikiforova,1973). 
1395-(51°24' ,109°27')|.Granite porphyraceous|.J 1|.Bom-Gorkhon massif|.L.S.Voronova|(V.loSizykh,1967). 
1396-(55°51' ,118°58')|.Granite|.Tro Ust'-Nerchugan massif|.N.Aolebedeva|(K.F.Khatskevitz,1967) . 
1397-(53°29'50",116°32'15")|.Granite||.Tr|.Ust'-Nerchugan massif||.N.G.Ivanova|(Yu.D.Penyagin,1966). 
1398-(51°27' ,108°20')|.Alaskite|.Tr-J1|.K.I.Tomshina|(A.K.Izvekov,1968). 
1399-(51°30' ,113°17')|.Granite leucocratic fine-grained|.J1_2|.B.I||.Nikitina|(L.L.Feoktistov|,1968) . 
1400-(51°20',109°30')|.Granite|.J1|.Bom-Gorkhon massif|.Oth|. :so3-0.19|(B.A.Ivanov,1933) . ...|.Co|)0|
1401- (49°49' ,110°51')|.Granite-porphyry|.J3|.L.S.Voronova|(V.P.Krasnov,1962). 
1402- (50°56' ,113°18')|.Granite leucocratic coarse-grained|.J2_3.v.Petrikovetz|(A.I.Shevtsov,1967). 
1403- (53°36'50",114°29')|.Granite leucocratic|.Tr|.D.M.Shuster|(I.D.Pobedash,1960) ; 
1404- (49°27' ,108°51')|.Granite porphyraceous|.Tr|.N.A.Ogneva|(N.P.Kostyakov,1963). 
1405- (53°56'15",116°15'40")|.Granite|.Tr|.V.I.Nikitina|(Yu.D.Penyagin,1966). 
1406- (48°05' ,107°42')|.Bt-Hb granite porphyraceous|.Tr3|(V.I.Dolzhenko,1959). 
1407- (52°02' ,114°23'30")|.Granite-porphyry|.J2|.Volokatuy stock|.D.M.Shuster|(Yu.D.Penyagin,1964). 
1408- (50°17'10",107°21'40")|.Bt granite|.Tr2|.Tamir massif|.S.B.Egorova|(V.A.Novikov,1973). 
1409- (63°17' ,175°24')|.Plagiogranite|.K|.M.l.Osinina|(O.N.Ivanov,1974). 
1410- (67°40' ,177°54'12")|.Bt granite||.K1|.Telekay massif|.A.P.Burmistrova|(V.G.Zheltovsky,1975) . 
1411- (46°50' ,105°55')|.Granite|.J2|.Ikh|-Khayrkhan massif|(E.V.Mikhaylov,1973). 
1412- (43°38'30",135°15')|.Aplite|.K2-Pg|.Ol'gin massif|.G.A.Dyatlova|.Det.:H2o+-0.34|(G.A.Valuy,1975) . 
1413- (53°43'30",115°12'40")|.Granite leucocratic|.Tr-J1|.Zimov'e massif|.A.I.Fedorova|(V.A.Popeko,1968) . 
1414- (51°22' ,109°30')|.Granite coarse-grained.J 1|.Bom-Gorkhon massif|.V.A.Lebedeva|(L.E.Eydel'man,1967). 
1415- (44°11' ,135°21')|.Granite|.K2|.M.F.Vasilenko|.Det.:H2o+-O.IO|(V.F.Marinin,1966) . 
1416- (52°05' ,134°52')|.Granite porphyraceous medium-grained|.K2|.K.G.Slovetskaya|(E.P.Khokhlov,1954}. 
1417- (50°56' ,113°19')|.Granite|.J2_3|.T.Zenkova|(A.I.Shevtsov,1967). 
1418- (50°10' ,112°25')|.Bt granite||.J3|.A.S.Akel'eva|(N.I.Tikhomirov,1956). 
1419- (51°16' ,113°39')|.Granite fine|-grained|.J3|.N.A.Lebedeva|(P.I.Kovalev,1968) . 
1420- (46°50' ,105°59')|.Granite|.J3|(U.A|.Korchagin,1967). 
1421|- (52°38' ,115°45'20")|.Granite leucocratic|.Tr|.N.A.Ogneva|(A|.M.Strelov,1959) . 
1422- (53°14'48",116°22'50")|.Granite leucocratic|.Tr|.T.I.Linnik|(O.V.Sosnitsky,1969). 
1423- {65°42' ,170°55'W)|.Granite leucocratic medium-grained|.K1|.Nunyam massif|.Oth.;C02-0.53|(I.M.Sargina,1960). 
1424- (63°25' ,148°59')|.Granite|.K1|.Khiluchan massif|(V.M.Merzlyakov,1962). 
1425- (59°54',144°01')|.Bt granite fine|-grained|.K2|.Lower-Ul'bey massif|.Plotnikova|(I.M.Speranskaya,1957). 
1426- (49°35' ,139°05')|.Granite|.Pg1|.Khuta massif|(G.M.Levitan,1963). 
1427- (52°09' ,112°39')|.Granite||.J1|.Arachin massif|.N.I|.Serebryakova|(M.P.Bezverkhny,1963) . 
1428- (51°42' ,111°12')|.Granite leucocratic|.Tr|.Barun-Khuntey massif|.E.V.Saranina|(V.V.Starchenko,1968). 
1429- (68°01' ,136°30')|.Granite medium-grained|.K1|.Khatynnakh massif|(G.I.Mikheev,1971) . 
1430- (63°16'30",174°42')|.Plagiogranite|.K1|.Z|.I.Karpicheva|.Det.:H2o+|-l.22|(E.B.Nevretdinov,1972). 
1431- (60°27' ,150°32')|.Granite|-porphyry|.Pg|(S.D.Voznesensky,1964). 
1432- (45°54'50",135°32'05")|.Bt granite|.K2|.Sinanchin massif|(Yu.N|.Razmakhnin,1963). 
1433- (69°22' ,148°12')|.Granite|-porphyry|.K1|.Ulakhan|-Sis massif|.A.G|.Dmitrieva|(G.S.Sonin,1976). 
1434- (50°13'37",143°01'37")|.Granite|.Pg|.Valzin intrusive|.M.N.Zorin|(V.I.Naryzhny's coll.,1963). 
1435- (50°IJ' ,112°51') |.Granite leucocratic|.J3|.Ankaiktin massif|.E.V.Saranina|(N.K.Dmitrochenko,1968). 
1436- (51°00' ,112°32')|.Granite evengrained|.J3|.U.M|.Ader|(V.D|.Yakovlev,1968). 
1437- (53°43'30",115°10')|.Granite leucocratic|.Tr-J1|.Zimov'e massif|.L.S.Voronova|(V.A|.Popeko,1968) . 
1438- (69°37' ,171°20')|.Bt granite|.K2|.Pyrkanay massif|.E.I.Tolkacheva|.Oth.:Cl|-0.03|(N.I.Tikhomirov,1940). 
1439- (55°55'20",118°42'30")|.Granite porphyraceous|.Tr|.Luchin massif|.N.A.Lebedeva|(K.F.Khatskevich,1967). 
1440- (50°12' ,107°27')|.Granite leucocratic|.Tr2|.Khamnigaday massif||.S.B.Egorova|(V.A.Novikov|,1973|) . 
1441|- (69°07' ,178°28') |.Two mica granite gneissose||.K1|.Emnunkenigtun massif||.M|.Ermol aeva|(M.I.Rabkin,1941). 
1442- (62°16'30",174°06')|.Plagiogranite|.K|.N.I.Bulymenko|(O.N.Ivanov,1977). 
1443- (49°56' ,111°16')|.Granite|.J2|(A.A.Malyavkin,1933). 
1444- (61°27' ,155°20')|.Granite-porphyry|.K2|.Tuman massif|.Z.I.Karpicheva|.Det.:H2o+-0.05|(A.D.Silinsky,1963). 
1445- (43°16i40",133°04'10")|.Granite alkaline|.K2|.Sitsin|~assif|.A.P.Tsareva|.Det.:H2o+-0.20|(M.G.Rub,1962). 
1446- (50°16'20",103°28'20")|.Granite-porphyry|.Tr-J|.Dolon-Modon massif|.Oth.:so3-0.58|(Yu.T.Telega,1956). 
1447- (44°50'50",135°04'10")|.Granite|.K2|.Sanchaz Karavan massif|.M.F.Vasilenko|.Det.:H2o+-0.46|(N.K.Tsesarsky,1978) . 
1448- (65°29'48",178°52')|.Granite-porphyry|.K2|(E.G.Bordyugov,1978). 
1449- (45°05'10",136°44')|.Bt granite|.K2-Pg1|.Bykova||.Det.:co2-0.17|.Oth.:Ba0-0.05|(M.A.Favorskaya,1961) . 
1450- (66°07' ,139°33')|.Granite-porphyry|.J3-K1|.Onnekh massif|.A.V.Skripina|.Oth.:Li20-0.10|(A.N.Vishnevsky,1973). 
1451- (47°38' ,138°11')|.Granite coarse-grained|.K2|.F.T.Rynkova|.Det|. :H2o+-0.28|(V.S.Ivanov,1971). 
1452- (43°38' ,135°13'25")|.Hb granite-porphyry|.K2-Pg1|.Saken massif|(I.I|.Antushevich,1966). 
1453|- (68°03' ,136°33') |.Granite coarse-grained|.K1|.Khatynnakh massif|(A||.F.Zausaev,1969). 
1454- (49°3~' ,113°13')|.Granite|.J1|.BaY,adun|-Ulin massif||.Oth|. :so3-0.06|(Tochtokh,1974). 
1455- (53°32' ,125°35') |.Bt granite||.K1|.E.Shipkova|(M|.S.Nagibina,1955). 
1456- (51°05' ,134°24') |.Granite|.K2|.Dusse-Alin|'massif|(K.F.Klyzhko,1966) . 
1457- (53°29'50",116°32||'15")|.Granite|.Tr|.Ust' -Nerchugan massif|.D.M.Shuster|(Yu.D.Penyagin,1966) . 
1458- (68°01' ,~37°18') |.Granite leucocratic|.K1|.Kursin massif|(A.F.Zausaev,1969). 
1459- (60°59'~150°03') |.Bt granite medium-grained|.K1|.Tenkely massif|.P|.I.Levin|(V.D|.Volodin,1947) . 
1460- (69°56' ,170°50')|.Granite subalkaline|.K2|.Yanranay massif|.A.S.Ulibina|(M.N.Bogdanov|,1967) . 
1461- (59°07' ,152°55')|.Granite|.K1|.Srednin mass~f|.Det.:H2o+-0|.38|(V.F.Karpichev.1960). 
1462- (52°59'20",116°58')|~Granite leucocratic|.Tr|.T.I.Linnik|(O.V.Sosnitsky.1969). 
1463- (53°56'10",115°36'40")|.Granite|.Tr3-J1|(V.A.Popeko,1966). 
1464- (52°16'15",117°44'20")|.Granite|.J2|.E.V.Saranina|(K.V|.Varaksin,1968). 
1465- (62°12' ,154°45') |.Granite|.K1|.Okey massif|.N.I.Morozova|.Det.:H2o+-0||.64|(Yu.N.Simonov.1964). 
1466- (51°38' ,113°55') |.Granite porphyraceous|.J1_2|.L.S.Vor9nova|(I.N.Fomin,1961). 
1467- (49°42',109°46') |.Granite|-porphyry|.Tr|.D.M.Shuster|(E.A.Zaykov.1963). 
1468- (50°44' ,113°36')|.Bt granite porphyraceous medium-fine|-grained|.J3|.O.S||.Beloborod'ko|(N.N.Chaban,1966). 
1469- (54°30'25",116°53')|.Granite leucocratic|.Tr|.Sirotinkin massif||.L.S.Voronova|(V.A.Popeko.1965). 
1470- (50°34' ,139°50')|.Granite|.Pg1|.Keta massif|.N.I.Fedulov|(Yu|.M.Vdovin,1958) . 
1471- (45°37' ,134°49')|.Bt granite|.K2|.Dintsukhin massif|(V|.N.Safronov,1966) . 
